Kh_0,Kh_1,Kv_0,Kv_1,Kh_0_ss,Kv_0_ss,Kh_1_ss,Kv_1_ss,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error
6.1,2.1,9.1,0.1,100,150,350,150,250,10.0,True,381.64965817801817,35.90990306281077,908.9807418650453,-4822.272761148649,42419
6.1,3.1,7.1,3.1,400,150,400,450,250,10.0,True,380.8807995458889,35.14104443068152,815.2412171071337,-4916.0122859065605,37884
8.1,2.1,7.1,2.1,250,300,300,100,400,1.0,True,386.02555187884553,40.28579676363813,3900.4658278259158,-1830.7876751877784,178324
2.1,3.1,7.1,4.1,500,150,200,250,200,5.0,True,383.1516951055649,37.411939990357496,1461.845741418656,-4269.407761595038,75429
1.1,0.1,2.1,3.1,500,350,300,250,150,7.0,True,385.04455434340264,39.304799228195236,1506.8687257550046,-4224.38477725869,408055
0.1,3.1,5.1,4.1,100,500,450,450,300,4.0,True,386.0659596345175,40.326204519310124,2845.697185249417,-2885.556317764277,199108
8.1,0.1,6.1,2.1,300,400,300,350,300,10.0,True,381.5876992742276,35.84794415902019,1031.8909639263584,-4699.362539087336,39053
7.1,1.1,2.1,1.1,250,400,100,350,450,3.0,True,383.07468480166,37.3349296864526,2566.4675448798225,-3164.7859581338716,76334
4.1,2.1,8.1,4.1,100,250,250,300,500,4.0,True,383.01549403568697,37.27573892047957,2682.8520916860725,-3048.4014113276216,70208
4.1,0.1,5.1,3.1,350,250,200,350,300,4.0,True,383.9766834340574,38.236928318850005,2373.211841331402,-3358.041661682292,111566
1.1,4.1,8.1,4.1,100,100,500,350,350,2.0,True,385.24313954819337,39.50338443298597,3271.11652079926,-2460.1369822144343,141623
9.1,2.1,8.1,0.1,350,250,300,450,400,10.0,True,380.11790246193493,34.37814734672753,948.3720371712698,-4782.881465842424,36502
5.1,0.1,2.1,3.1,100,400,300,400,500,1.0,True,387.99984142687555,42.26008631166815,5256.695721730241,-474.55778128345355,295079
7.1,2.1,2.1,3.1,300,400,450,500,100,3.0,False,,,,,
5.1,4.1,5.1,1.1,200,400,300,450,350,1.0,True,386.56482380156586,40.82506868635846,3707.159778300178,-2024.0937247135162,204091
9.1,4.1,7.1,2.1,150,450,300,150,200,7.0,True,379.65980384263656,33.92004872742916,507.7464956299664,-5223.507007383728,40941
7.1,0.1,8.1,3.1,350,400,200,500,500,4.0,True,382.78529080377547,37.045535688568066,2728.437627609732,-3002.8158754039623,65719
