from_id,to_id,x_0,y_0,z_0,x_1,y_1,z_1,is_conduit
3992.0,3993.0,557988.350473112,4869297.079644086,0.0,557971.6838064453,4869313.746310753,0.0,True
3993.0,3994.0,557971.6838064453,4869313.746310753,0.0,557955.0171397786,4869330.412977419,0.0,True
3994.0,450.0,557955.0171397786,4869330.412977419,0.0,557938.350473112,4869347.079644086,0.0,True
365.0,4168.0,559038.350473112,4868647.079644086,0.0,559063.350473112,4868647.079644086,0.0,True
4168.0,4169.0,559063.350473112,4868647.079644086,0.0,559088.350473112,4868647.079644086,0.0,True
4169.0,4170.0,559088.350473112,4868647.079644086,0.0,559113.350473112,4868647.079644086,0.0,True
4170.0,366.0,559113.350473112,4868647.079644086,0.0,559138.350473112,4868647.079644086,0.0,True
434.0,4197.0,557938.350473112,4869147.079644086,0.0,557938.350473112,4869172.079644086,0.0,True
4197.0,4198.0,557938.350473112,4869172.079644086,0.0,557938.350473112,4869197.079644086,0.0,True
4198.0,4199.0,557938.350473112,4869197.079644086,0.0,557938.350473112,4869222.079644086,0.0,True
4199.0,443.0,557938.350473112,4869222.079644086,0.0,557938.350473112,4869247.079644086,0.0,True
323.0,4214.0,559438.350473112,4868447.079644086,0.0,559421.6838064453,4868463.746310753,0.0,True
4214.0,4215.0,559421.6838064453,4868463.746310753,0.0,559405.0171397786,4868480.412977419,0.0,True
4215.0,4216.0,559405.0171397786,4868480.412977419,0.0,559388.350473112,4868497.079644086,0.0,True
4216.0,4217.0,559388.350473112,4868497.079644086,0.0,559371.6838064453,4868513.746310753,0.0,True
4217.0,4218.0,559371.6838064453,4868513.746310753,0.0,559355.0171397786,4868530.412977419,0.0,True
4218.0,346.0,559355.0171397786,4868530.412977419,0.0,559338.350473112,4868547.079644086,0.0,True
335.0,4230.0,558238.350473112,4868547.079644086,0.0,558221.6838064453,4868563.746310753,0.0,True
4230.0,4231.0,558221.6838064453,4868563.746310753,0.0,558205.0171397786,4868580.412977419,0.0,True
4231.0,4232.0,558205.0171397786,4868580.412977419,0.0,558188.350473112,4868597.079644086,0.0,True
4232.0,4233.0,558188.350473112,4868597.079644086,0.0,558171.6838064453,4868613.746310753,0.0,True
4233.0,4234.0,558171.6838064453,4868613.746310753,0.0,558155.0171397786,4868630.412977419,0.0,True
4234.0,356.0,558155.0171397786,4868630.412977419,0.0,558138.350473112,4868647.079644086,0.0,True
2.0,4241.0,558438.350473112,4867247.079644086,0.0,558463.350473112,4867247.079644086,0.0,True
4241.0,4242.0,558463.350473112,4867247.079644086,0.0,558488.350473112,4867247.079644086,0.0,True
4242.0,4243.0,558488.350473112,4867247.079644086,0.0,558513.350473112,4867247.079644086,0.0,True
145.0,4262.0,558438.350473112,4867847.079644086,0.0,558438.350473112,4867872.079644086,0.0,True
4262.0,4263.0,558438.350473112,4867872.079644086,0.0,558438.350473112,4867897.079644086,0.0,True
4263.0,4264.0,558438.350473112,4867897.079644086,0.0,558438.350473112,4867922.079644086,0.0,True
4264.0,173.0,558438.350473112,4867922.079644086,0.0,558438.350473112,4867947.079644086,0.0,True
393.0,4348.0,558038.350473112,4868847.079644086,0.0,558038.350473112,4868872.079644086,0.0,True
4348.0,4349.0,558038.350473112,4868872.079644086,0.0,558038.350473112,4868897.079644086,0.0,True
4349.0,4350.0,558038.350473112,4868897.079644086,0.0,558038.350473112,4868922.079644086,0.0,True
4350.0,409.0,558038.350473112,4868922.079644086,0.0,558038.350473112,4868947.079644086,0.0,True
64.0,4361.0,558438.350473112,4867547.079644086,0.0,558438.350473112,4867572.079644086,0.0,True
4361.0,4362.0,558438.350473112,4867572.079644086,0.0,558438.350473112,4867597.079644086,0.0,True
4362.0,4363.0,558438.350473112,4867597.079644086,0.0,558438.350473112,4867622.079644086,0.0,True
4363.0,89.0,558438.350473112,4867622.079644086,0.0,558438.350473112,4867647.079644086,0.0,True
274.0,4493.0,559738.350473112,4868247.079644086,0.0,559763.350473112,4868247.079644086,0.0,True
4493.0,4494.0,559763.350473112,4868247.079644086,0.0,559788.350473112,4868247.079644086,0.0,True
4494.0,4495.0,559788.350473112,4868247.079644086,0.0,559813.350473112,4868247.079644086,0.0,True
4495.0,275.0,559813.350473112,4868247.079644086,0.0,559838.350473112,4868247.079644086,0.0,True
425.0,4538.0,558238.350473112,4869047.079644086,0.0,558263.350473112,4869047.079644086,0.0,True
4538.0,4539.0,558263.350473112,4869047.079644086,0.0,558288.350473112,4869047.079644086,0.0,True
4539.0,4540.0,558288.350473112,4869047.079644086,0.0,558313.350473112,4869047.079644086,0.0,True
4540.0,426.0,558313.350473112,4869047.079644086,0.0,558338.350473112,4869047.079644086,0.0,True
221.0,4637.0,560238.350473112,4868047.079644086,0.0,560221.6838064453,4868063.746310753,0.0,True
4637.0,4638.0,560221.6838064453,4868063.746310753,0.0,560205.0171397786,4868080.412977419,0.0,True
