id,y,x,type
0,4868619.0,558295.0,inlet
1,4868634.342844285,558281.9153976678,junction
2,4868646.413185261,558268.5449374315,junction
3,4868658.32044189,558259.6299737624,junction
4,4868667.611992884,558251.1575419285,junction
5,4868678.557651518,558242.6991364188,junction
6,4868698.847655946,558225.8822534503,junction
7,4868726.4867508635,558203.6036505648,junction
8,4868754.722966953,558180.9704003223,junction
9,4868779.596956368,558156.833583955,junction
10,4868805.142609567,558130.4999579452,junction
11,4868819.08895089,558102.2956648251,junction
12,4868826.200290341,558094.3622643253,junction
13,4868839.507721062,558080.2199756781,junction
14,4868855.42955094,558076.9252542547,junction
15,4868876.138573285,558073.7165984759,junction
16,4868898.384406549,558072.3326041084,junction
17,4868945.706159031,558070.5859472841,junction
18,4868966.19955345,558066.4901711113,junction
19,4868976.900959955,558056.6042034485,junction
20,4869005.827095575,558037.0338019053,junction
21,4869029.231898248,558032.8358091012,junction
22,4869043.586017339,558030.7864917096,junction
23,4869058.163580924,558024.643683509,junction
24,4869075.087640239,558017.7706554149,junction
25,4869096.53716287,558005.0674622646,junction
26,4869102.362168791,557998.0051740081,junction
27,4869124.541906181,557981.7903629388,junction
28,4869151.422506404,557956.6649708126,junction
29,4869175.092991494,557943.4030460855,junction
30,4869202.423706686,557929.007102524,junction
31,4869224.989080432,557916.2241121128,junction
32,4869244.777431118,557904.3445596735,junction
33,4869250.398924323,557900.9673867595,junction
34,4869272.567049083,557881.7357548749,junction
35,4869277.339553269,557875.3732660401,junction
36,4869296.113246244,557854.6716546144,junction
37,4869301.027618375,557841.4865566564,junction
38,4869308.407623707,557831.6953734233,junction
39,4869325.111980511,557809.0860509365,junction
40,4869332.17226081,557797.4870482816,junction
41,4869359.272754376,557781.5515869905,junction
42,4869378.464864192,557778.5357460876,junction
43,4869403.097967936,557777.8120785828,junction
44,4869425.937267014,557777.324205581,junction
45,4869456.220070251,557767.3443815144,junction
46,4869471.666515255,557752.3325011013,junction
47,4869478.832926079,557749.1807778215,junction
48,4869503.704438074,557731.1743417415,junction
49,4869529.756394052,557711.8477018937,junction
50,4869553.0,557689.0,outfall
51,4867231.0,558265.0,inlet
52,4867250.391944629,558254.1181509814,junction
53,4867277.149301404,558237.9464929915,junction
54,4867292.683956933,558228.2395333258,junction
55,4867305.302538501,558220.1867418394,junction
56,4867327.18737245,558206.2722742525,junction
57,4867354.563645612,558191.176331017,junction
58,4867377.603636192,558181.8708477702,junction
59,4867403.612946099,558175.991057763,junction
60,4867425.440052579,558170.6505923746,junction
61,4867457.986798667,558162.5097487601,junction
62,4867476.861386176,558154.3086643753,junction
63,4867517.758666116,558142.1540520925,junction
64,4867535.874848895,558132.9070766065,junction
65,4867547.8846720485,558124.238088909,junction
66,4867561.054778192,558118.0260436399,junction
67,4867577.563771144,558116.2779777924,junction
68,4867611.851419725,558114.5262083312,junction
69,4867636.502181423,558110.1668474886,junction
70,4867661.242055509,558106.1877875178,junction
71,4867674.478782396,558102.4152629832,junction
72,4867720.89011922,558096.7466122169,junction
73,4867745.17864801,558094.7460330871,junction
74,4867769.567107761,558094.5332883995,junction
75,4867794.351268018,558094.4592784476,junction
76,4867819.275679078,558094.4330294766,junction
77,4867860.88072272,558094.40655525,junction
78,4867885.88072272,558094.40655525,junction
79,4867904.811636393,558085.6635289814,junction
80,4867914.32256332,558081.8414545151,junction
81,4867924.824204609,558076.8274809261,junction
82,4867958.9000500515,558062.5049744903,junction
83,4867980.583200309,558053.1499736919,junction
84,4867998.777633719,558045.7736654521,junction
85,4868033.570016655,558033.1796647449,junction
86,4868041.783518716,558030.7270874846,junction
87,4868048.572115134,558027.4551512682,junction
88,4868079.939265344,558020.2030049384,junction
89,4868108.132110148,558014.5468066285,junction
90,4868133.952507874,558009.2825152455,junction
91,4868157.019229525,558006.0325390393,junction
92,4868175.371968951,557998.7008178139,junction
93,4868205.680161035,557985.9675207892,junction
94,4868217.118342478,557980.9021734456,junction
95,4868226.568035822,557976.9875619928,junction
96,4868254.872570478,557964.29551204,junction
97,4868274.41458711,557954.1137868746,junction
98,4868300.959160045,557926.311027786,junction
99,4868328.6670957515,557913.510198037,junction
