datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,867.1691471033118,-0.0,867.1691471033118,-640.6136670966882
2018-01-02,855.2837665894185,-0.0,855.2837665894185,-631.4687170105815
2018-01-03,845.5497898186004,-0.0,845.5497898186004,-636.6618436813997
2018-01-04,834.3868359271437,-0.0,834.3868359271437,-646.8794744728564
2018-01-05,826.2868221353856,-0.0,826.2868221353856,-509.4857725880188
2018-01-06,815.4728045552474,-0.0,815.4728045552474,-426.7418274447525
2018-01-07,806.8625467951351,-0.0,806.8625467951351,-442.90523170486495
2018-01-08,797.7574100627535,-0.0,797.7574100627535,-437.87732913724653
2018-01-09,789.7328053514939,-0.0,789.7328053514939,-445.90193384850613
2018-01-10,780.6554407123476,-0.0,780.6554407123476,-459.97445778765245
2018-01-11,773.8162156380567,-0.0,773.8162156380567,-483.3539422619433
2018-01-12,1997.5920557703357,905.6947378986224,2903.286793668958,1666.829567868958
2018-01-13,931.1416352842498,-0.0,931.1416352842498,-304.4931039157502
2018-01-14,837.604734097782,-0.0,837.604734097782,-398.852491702218
2018-01-15,794.8066203730559,-0.0,794.8066203730559,-439.27300162694405
2018-01-16,765.8401380622672,-0.0,765.8401380622672,-469.00206653773284
2018-01-17,750.8692599047936,-0.0,750.8692599047936,-484.7954312952065
2018-01-18,740.9764833025838,-0.0,740.9764833025838,-495.5106944974161
2018-01-19,925.7534461086616,-0.0,925.7534461086616,-308.3261758913384
2018-01-20,948.6950860483921,-0.0,948.6950860483921,-286.9396531516079
2018-01-21,833.1940988845163,-0.0,833.1940988845163,-373.9093947154838
2018-01-22,773.1994719784561,-0.0,773.1994719784561,-537.495928721544
2018-01-23,4906.585486295706,3851.280683716759,8757.866170012465,7548.355468012465
2018-01-24,2259.3462498824956,1170.7562573346804,3430.102507217176,2247.567586217176
2018-01-25,1628.741146230721,532.1996356161399,2160.940781846861,1000.5968296468607
2018-01-26,1456.932282819107,358.2289545937383,1815.1612374128454,526.9764036128454
2018-01-27,1401.2159248874232,301.81751355636516,1703.0334384437883,349.8507531437883
2018-01-28,1228.2374138874438,126.68609331299376,1354.9235072004376,43.62000080043754
2018-01-29,1210.306519454054,108.53505659778602,1318.84157605184,73.33699765184019
2018-01-30,1161.9057776685222,59.5407173550193,1221.4464950235415,-23.29583647645859
2018-01-31,1148.7690226003906,46.24289302735997,1195.0119156277506,-43.09028337224959
2018-02-01,1105.3962048843678,2.3403539284481667,1107.736558812816,-131.21807878718414
2018-02-02,1000.1283811921021,-0.0,1000.1283811921021,-237.151331207898
2018-02-03,984.7041926075763,-0.0,984.7041926075763,-250.93054659242375
2018-02-04,929.73645945506,-0.0,929.73645945506,-307.57354064494007
2018-02-05,913.7433286617597,-0.0,913.7433286617597,-325.18135693824024
2018-02-06,902.2371215976455,-0.0,902.2371215976455,-337.51005060235457
2018-02-07,884.2960283296561,-0.0,884.2960283296561,-381.77071507034384
2018-02-08,857.1720954114426,-0.0,857.1720954114426,-442.6165985885575
2018-02-09,843.852830371965,-0.0,843.852830371965,-469.918135828035
2018-02-10,808.3206624609593,-0.0,808.3206624609593,-506.27279033904074
2018-02-11,772.962324066888,-0.0,772.962324066888,-576.594875033112
2018-02-12,759.9504789508355,-0.0,759.9504789508355,-594.7233659491646
2018-02-13,747.6055523164832,-0.0,747.6055523164832,-640.3567779835168
2018-02-14,739.5006941895554,-0.0,739.5006941895554,-655.3757115104447
2018-02-15,765.0657005014946,-0.0,765.0657005014946,-648.1787097985055
2018-02-16,743.2733559548069,-0.0,743.2733559548069,-659.3702387451931
2018-02-17,677.4855926957534,-0.0,677.4855926957534,-736.7660625042465
2018-02-18,659.9127498792368,-0.0,659.9127498792368,-769.2941378207634
2018-02-19,704.4780463918869,-0.0,704.4780463918869,-775.9048627081131
2018-02-20,670.762155677512,-0.0,670.762155677512,-758.3834780224879
2018-02-21,626.6517315639212,-0.0,626.6517315639212,-745.1422778360786
2018-02-22,626.6517706246814,-0.0,626.6517706246814,-687.1794352753186
2018-02-23,607.5622646592528,-0.0,607.5622646592528,-707.8839624407472
2018-02-24,596.3685064734891,-0.0,596.3685064734891,-719.9304949265108
2018-02-25,1093.8943409640924,-0.0,1093.8943409640924,-214.1192190359077
2018-02-26,683.8092552382877,-0.0,683.8092552382877,-632.5200338617124
2018-02-27,2203.7488563695806,1114.4556306297309,3318.2044869993115,1773.7606875993115
2018-02-28,1501.3901890386478,403.2446975297498,1904.6348865683976,-307.6557245316026
2018-03-01,980.0802920192509,-0.0,980.0802920192509,-1938.099588080749
2018-03-02,868.2458657956595,-0.0,868.2458657956595,-2003.6085636043408
2018-03-03,733.0613326488528,-0.0,733.0613326488528,-3026.6767405511473
2018-03-04,649.0598975917819,-0.0,649.0598975917819,-3585.776334308218
2018-03-05,736.7520557879325,-0.0,736.7520557879325,-2603.7970998120677
2018-03-06,599.2124324161268,-0.0,599.2124324161268,-2029.2370086838732
2018-03-07,589.5472811499058,-0.0,589.5472811499058,-1843.1061114500944
2018-03-08,568.243557143418,-0.0,568.243557143418,-1777.3291618565818
2018-03-09,557.4369889971713,-0.0,557.4369889971713,-1714.2076618028286
2018-03-10,864.2056844799663,-0.0,864.2056844799663,-1497.8292558200337
2018-03-11,733.0712821002235,-0.0,733.0712821002235,-1641.8717335997767
2018-03-12,739.5526586961496,-0.0,739.5526586961496,-1630.0629411038503
2018-03-13,636.4772015899216,-0.0,636.4772015899216,-1750.4029983100786
2018-03-14,574.6904980095132,-0.0,574.6904980095132,-2111.446397890487
2018-03-15,532.3346095772431,-0.0,532.3346095772431,-2406.195193022757
2018-03-16,504.95907082674967,-0.0,504.95907082674967,-2374.16424727325
2018-03-17,494.89562772680074,-0.0,494.89562772680074,-2905.3305694731994
2018-03-18,484.4430001878645,-0.0,484.4430001878645,-4566.897115912136
2018-03-19,471.44408256874885,-0.0,471.44408256874885,-4410.510448131251
2018-03-20,461.4480669040204,-0.0,461.4480669040204,-3865.88057279598
2018-03-21,449.8973584945197,-0.0,449.8973584945197,-3214.99754110548
