id,y,x,type
0,4867747.0,558522.0,inlet
1,4867742.110060746,558505.069583281,junction
2,4867746.815131423,558474.6998914264,junction
3,4867751.161647807,558456.7250642892,junction
4,4867759.946652976,558428.3368216949,junction
5,4867775.279314278,558404.6139708871,junction
6,4867800.234373301,558375.8015607388,junction
7,4867818.6291312575,558354.9670807996,junction
8,4867826.8261839375,558344.5246035641,junction
9,4867842.213083036,558327.4657743427,junction
10,4867853.615928439,558315.2258709947,junction
11,4867864.768804857,558303.1334675549,junction
12,4867879.032288595,558290.7923541915,junction
13,4867886.903135427,558279.8904366187,junction
14,4867904.8610184975,558268.1758444163,junction
15,4867937.323398183,558260.0504130018,junction
16,4867956.184108044,558255.7764745512,junction
17,4867980.5668324325,558230.8885912558,junction
18,4868000.693545707,558208.5510723676,junction
19,4868007.226778492,558202.6811887162,junction
20,4868027.282752495,558183.7887477895,junction
21,4868035.822843497,558172.9408579131,junction
22,4868052.81985706,558166.2520210955,junction
23,4868083.055572047,558159.680250204,junction
24,4868105.339058098,558157.7591952917,junction
25,4868127.985939965,558155.9801540287,junction
26,4868150.997066205,558154.2371289362,junction
27,4868174.087001288,558152.492377668,junction
28,4868208.0598055115,558140.942709459,junction
29,4868226.871747631,558131.2701670018,junction
30,4868255.3717038715,558111.2371924518,junction
31,4868260.88072272,558105.088183001,junction
32,4868278.716634688,558083.6604232019,junction
33,4868292.588287872,558074.2151646535,junction
34,4868312.180717799,558069.9408680056,junction
35,4868329.444652624,558059.157565536,junction
36,4868336.692140047,558054.6409661928,junction
37,4868358.608675127,558039.9154143778,junction
38,4868376.805365845,558027.3988315352,junction
39,4868404.449664112,558007.2926983658,junction
40,4868408.342769703,558000.886030475,junction
41,4868424.148284798,557973.2572212055,junction
42,4868454.424330731,557958.7581357989,junction
43,4868465.899883301,557954.5219343365,junction
44,4868473.849439006,557949.1290993253,junction
45,4868504.198130744,557932.2815877269,junction
46,4868515.052459232,557928.2790546198,junction
47,4868537.707937108,557915.1925215388,junction
48,4868546.976517184,557902.0323075377,junction
49,4868564.9206688395,557898.3600967167,junction
50,4868573.3886582535,557896.0125197917,junction
51,4868619.9371798895,557894.69353674,junction
52,4868644.4380383,557894.4294920173,junction
53,4868672.849065651,557877.8191753302,junction
54,4868690.273938891,557872.4985970409,junction
55,4868712.548366877,557870.584506375,junction
56,4868736.52437843,557869.8516458997,junction
57,4868761.050346147,557869.5282181489,junction
58,4868771.647456525,557855.1536121198,junction
59,4868780.235029193,557848.3017864072,junction
60,4868820.690902708,557844.9440547692,junction
61,4868844.811351438,557844.6455176214,junction
62,4868869.482878132,557844.5160690809,junction
63,4868899.2426095875,557832.8414513383,junction
64,4868913.313606932,557830.7570678811,junction
65,4868924.040437452,557826.6075978152,junction
66,4868970.486514862,557824.084327028,junction
67,4868995.330309896,557823.5230627528,junction
68,4869020.1840656325,557822.9962018096,junction
69,4869045.047820848,557822.5037772175,junction
70,4869069.921629316,557822.0458056052,junction
71,4869094.79247393,557821.5833925119,junction
72,4869120.315992879,557821.0594604878,junction
73,4869145.092570494,557820.724326911,junction
74,4869169.892760136,557820.4246113745,junction
75,4869194.71760057,557820.1618720246,junction
76,4869219.569213312,557819.9392911383,junction
77,4869244.45122883,557819.7623144143,junction
78,4869269.3687543,557819.6386026205,junction
79,4869294.295099786,557819.5281208475,junction
80,4869319.255060611,557819.4680620868,junction
81,4869344.232769732,557819.4346257681,junction
82,4869360.88072272,557819.40655525,junction
83,4869381.714079982,557813.1565911418,junction
84,4869404.173191518,557809.697504734,junction
85,4869414.00038032,557805.9532867348,junction
86,4869431.686640041,557797.5811693381,junction
87,4869450.586521815,557786.806969026,junction
88,4869469.759649108,557778.2811210871,junction
89,4869484.829834688,557775.6171726789,junction
90,4869507.283050489,557763.2869404957,junction
91,4869527.968340322,557757.0094584872,junction
92,4869540.116774001,557756.0713701105,junction
93,4869550.706179511,557753.8092092997,junction
94,4869586.901544264,557748.9156721157,junction
95,4869604.057759533,557739.6252351495,junction
96,4869606.0,557714.0,outfall
97,4867990.0,558345.0,inlet
98,4868010.113374738,558332.8449894952,junction
99,4868022.10874772,558324.6938325152,junction
100,4868033.267663891,558316.8716275791,junction
101,4868050.401180109,558304.2678137328,junction
102,4868079.432986167,558282.3467749436,junction
103,4868087.845445896,558275.8080248336,junction
104,4868100.880294028,558265.7720778439,junction
105,4868117.747548024,558253.0851119302,junction
106,4868129.00759948,558245.5238621524,junction
107,4868152.562480263,558231.0078233164,junction
108,4868176.213478971,558217.5760139434,junction
109,4868193.719414372,558206.4747561853,junction
110,4868200.34303511,558203.9420863754,junction
111,4868225.977616244,558185.0783782543,junction
112,4868235.331817615,558179.1091015324,junction
113,4868250.035985099,558153.7187807147,junction
114,4868904.0,558070.0,inlet
115,4868928.5796851,558058.5129487825,junction
116,4868938.9218553845,558055.1298199861,junction
117,4868962.523502902,558046.3110758266,junction
118,4868979.364368793,558034.6320243583,junction
119,4868987.816081883,558020.7511865566,junction
120,4869011.46179335,558019.8244502863,junction
121,4869019.84374381,558000.9769808869,junction
122,4869039.921632773,557998.6305530013,junction
123,4869055.643485943,557991.8827130416,junction
124,4869069.508100388,557973.715395867,junction
125,4869083.608579793,557967.6109196123,junction
126,4869102.5080198385,557955.1296533229,junction
127,4869127.095429996,557938.7950417465,junction
128,4869137.866510792,557931.5286302574,junction
129,4869150.519753817,557923.1897983825,junction
130,4869174.180340934,557907.1863361737,junction
131,4869178.81570863,557903.8689932859,junction
132,4869201.789318928,557889.5427824245,junction
133,4869216.8039111905,557879.1356958811,junction
134,4869225.910435908,557874.0375753212,junction
135,4869249.016551657,557859.5053300704,junction
136,4869255.411449657,557856.5694877717,junction
137,4869275.551548946,557846.8094049138,junction
138,4869305.414435745,557833.8971286697,junction
139,4868811.0,557952.0,inlet
140,4868829.538612561,557934.1777061581,junction
141,4868844.89303993,557930.0851636046,junction
142,4868863.969571556,557928.6757761161,junction
143,4868874.2377126,557926.4860972905,junction
144,4868919.314355222,557922.8545046126,junction
145,4868936.973543308,557918.7908455663,junction
146,4868959.385936944,557912.8208596953,junction
147,4868976.654038815,557908.1493883278,junction
148,4868986.632818917,557905.9126616401,junction
149,4869004.544516043,557900.8070997334,junction
150,4869031.644406879,557894.0889124887,junction
151,4869053.722698703,557887.4786549568,junction
152,4869075.879773093,557880.6181560023,junction
153,4869106.659519823,557870.8160846102,junction
154,4869125.678014576,557865.1705233497,junction
155,4869151.032881949,557857.3972644989,junction
156,4869160.562017015,557854.6532238318,junction
157,4869178.649179551,557849.2362970631,junction
158,4869213.7567673465,557841.4334215074,junction
