from_id,to_id,x_0,y_0,z_0,x_1,y_1,z_1
163,253,558538.350473112,4868547.079644086,0.0,558521.6838064453,4868563.746310753,0.0
253,254,558521.6838064453,4868563.746310753,0.0,558505.0171397786,4868580.412977419,0.0
254,169,558505.0171397786,4868580.412977419,0.0,558488.350473112,4868597.079644086,0.0
48,255,558888.350473112,4868047.079644086,0.0,558913.350473112,4868047.079644086,0.0
255,49,558913.350473112,4868047.079644086,0.0,558938.350473112,4868047.079644086,0.0
54,256,559188.350473112,4868047.079644086,0.0,559213.350473112,4868047.079644086,0.0
256,55,559213.350473112,4868047.079644086,0.0,559238.350473112,4868047.079644086,0.0
165,257,558688.350473112,4868547.079644086,0.0,558671.6838064453,4868563.746310753,0.0
257,258,558671.6838064453,4868563.746310753,0.0,558655.0171397786,4868580.412977419,0.0
258,171,558655.0171397786,4868580.412977419,0.0,558638.350473112,4868597.079644086,0.0
207,259,558238.350473112,4868947.079644086,0.0,558238.350473112,4868972.079644086,0.0
259,212,558238.350473112,4868972.079644086,0.0,558238.350473112,4868997.079644086,0.0
159,260,558288.350473112,4868547.079644086,0.0,558313.350473112,4868547.079644086,0.0
260,160,558313.350473112,4868547.079644086,0.0,558338.350473112,4868547.079644086,0.0
119,261,559038.350473112,4868347.079644086,0.0,559021.6838064453,4868363.746310753,0.0
261,262,559021.6838064453,4868363.746310753,0.0,559005.0171397786,4868380.412977419,0.0
262,126,559005.0171397786,4868380.412977419,0.0,558988.350473112,4868397.079644086,0.0
127,263,558238.350473112,4868447.079644086,0.0,558238.350473112,4868472.079644086,0.0
263,134,558238.350473112,4868472.079644086,0.0,558238.350473112,4868497.079644086,0.0
86,264,559388.350473112,4868097.079644086,0.0,559413.350473112,4868097.079644086,0.0
264,87,559413.350473112,4868097.079644086,0.0,559438.350473112,4868097.079644086,0.0
124,265,558838.350473112,4868397.079644086,0.0,558821.6838064453,4868413.746310753,0.0
265,266,558821.6838064453,4868413.746310753,0.0,558805.0171397786,4868430.412977419,0.0
266,131,558805.0171397786,4868430.412977419,0.0,558788.350473112,4868447.079644086,0.0
48,267,558888.350473112,4868047.079644086,0.0,558888.350473112,4868072.079644086,0.0
267,84,558888.350473112,4868072.079644086,0.0,558888.350473112,4868097.079644086,0.0
52,268,559088.350473112,4868047.079644086,0.0,559113.350473112,4868047.079644086,0.0
268,53,559113.350473112,4868047.079644086,0.0,559138.350473112,4868047.079644086,0.0
55,269,559238.350473112,4868047.079644086,0.0,559263.350473112,4868047.079644086,0.0
269,56,559263.350473112,4868047.079644086,0.0,559288.350473112,4868047.079644086,0.0
40,270,558888.350473112,4867997.079644086,0.0,558888.350473112,4868022.079644086,0.0
270,48,558888.350473112,4868022.079644086,0.0,558888.350473112,4868047.079644086,0.0
218,271,558088.350473112,4869147.079644086,0.0,558071.6838064453,4869163.746310753,0.0
271,272,558071.6838064453,4869163.746310753,0.0,558055.0171397786,4869180.412977419,0.0
272,220,558055.0171397786,4869180.412977419,0.0,558038.350473112,4869197.079644086,0.0
61,273,559538.350473112,4868047.079644086,0.0,559563.350473112,4868047.079644086,0.0
273,62,559563.350473112,4868047.079644086,0.0,559588.350473112,4868047.079644086,0.0
9,274,558788.350473112,4867597.079644086,0.0,558805.0171397786,4867613.746310753,0.0
274,275,558805.0171397786,4867613.746310753,0.0,558821.6838064453,4867630.412977419,0.0
275,10,558821.6838064453,4867630.412977419,0.0,558838.350473112,4867647.079644086,0.0
11,276,558888.350473112,4867647.079644086,0.0,558905.0171397786,4867663.746310753,0.0
276,277,558905.0171397786,4867663.746310753,0.0,558921.6838064453,4867680.412977419,0.0
277,12,558921.6838064453,4867680.412977419,0.0,558938.350473112,4867697.079644086,0.0
99,278,558888.350473112,4868197.079644086,0.0,558888.350473112,4868222.079644086,0.0
278,105,558888.350473112,4868222.079644086,0.0,558888.350473112,4868247.079644086,0.0
100,279,558938.350473112,4868197.079644086,0.0,558938.350473112,4868222.079644086,0.0
279,106,558938.350473112,4868222.079644086,0.0,558938.350473112,4868247.079644086,0.0
1,280,558588.350473112,4867247.079644086,0.0,558605.0171397786,4867263.746310753,0.0
280,281,558605.0171397786,4867263.746310753,0.0,558621.6838064453,4867280.412977419,0.0
281,2,558621.6838064453,4867280.412977419,0.0,558638.350473112,4867297.079644086,0.0
58,282,559388.350473112,4868047.079644086,0.0,559413.350473112,4868047.079644086,0.0
282,59,559413.350473112,4868047.079644086,0.0,559438.350473112,4868047.079644086,0.0
175,283,558438.350473112,4868647.079644086,0.0,558463.350473112,4868647.079644086,0.0
283,176,558463.350473112,4868647.079644086,0.0,558488.350473112,4868647.079644086,0.0
119,284,559038.350473112,4868347.079644086,0.0,559063.350473112,4868347.079644086,0.0
284,120,559063.350473112,4868347.079644086,0.0,559088.350473112,4868347.079644086,0.0
221,285,557938.350473112,4869247.079644086,0.0,557963.350473112,4869247.079644086,0.0
285,222,557963.350473112,4869247.079644086,0.0,557988.350473112,4869247.079644086,0.0
27,286,559038.350473112,4867797.079644086,0.0,559038.350473112,4867822.079644086,0.0
286,30,559038.350473112,4867822.079644086,0.0,559038.350473112,4867847.079644086,0.0
80,287,558538.350473112,4868097.079644086,0.0,558538.350473112,4868122.079644086,0.0
287,91,558538.350473112,4868122.079644086,0.0,558538.350473112,4868147.079644086,0.0
59,288,559438.350473112,4868047.079644086,0.0,559463.350473112,4868047.079644086,0.0
288,60,559463.350473112,4868047.079644086,0.0,559488.350473112,4868047.079644086,0.0
68,289,559888.350473112,4868047.079644086,0.0,559913.350473112,4868047.079644086,0.0
289,69,559913.350473112,4868047.079644086,0.0,559938.350473112,4868047.079644086,0.0
130,290,558738.350473112,4868447.079644086,0.0,558738.350473112,4868472.079644086,0.0
290,141,558738.350473112,4868472.079644086,0.0,558738.350473112,4868497.079644086,0.0
31,291,558638.350473112,4867897.079644086,0.0,558621.6838064453,4867913.746310753,0.0
291,292,558621.6838064453,4867913.746310753,0.0,558605.0171397786,4867930.412977419,0.0
292,35,558605.0171397786,4867930.412977419,0.0,558588.350473112,4867947.079644086,0.0
62,293,559588.350473112,4868047.079644086,0.0,559613.350473112,4868047.079644086,0.0
293,63,559613.350473112,4868047.079644086,0.0,559638.350473112,4868047.079644086,0.0
168,294,558388.350473112,4868597.079644086,0.0,558371.6838064453,4868613.746310753,0.0
294,295,558371.6838064453,4868613.746310753,0.0,558355.0171397786,4868630.412977419,0.0
295,174,558355.0171397786,4868630.412977419,0.0,558338.350473112,4868647.079644086,0.0
139,296,558638.350473112,4868497.079644086,0.0,558663.350473112,4868497.079644086,0.0
296,140,558663.350473112,4868497.079644086,0.0,558688.350473112,4868497.079644086,0.0
136,297,558488.350473112,4868497.079644086,0.0,558513.350473112,4868497.079644086,0.0
297,137,558513.350473112,4868497.079644086,0.0,558538.350473112,4868497.079644086,0.0
65,298,559738.350473112,4868047.079644086,0.0,559763.350473112,4868047.079644086,0.0
298,66,559763.350473112,4868047.079644086,0.0,559788.350473112,4868047.079644086,0.0
142,299,558788.350473112,4868497.079644086,0.0,558813.350473112,4868497.079644086,0.0
299,143,558813.350473112,4868497.079644086,0.0,558838.350473112,4868497.079644086,0.0
71,300,560038.350473112,4868047.079644086,0.0,560063.350473112,4868047.079644086,0.0
300,72,560063.350473112,4868047.079644086,0.0,560088.350473112,4868047.079644086,0.0
84,301,558888.350473112,4868097.079644086,0.0,558888.350473112,4868122.079644086,0.0
301,93,558888.350473112,4868122.079644086,0.0,558888.350473112,4868147.079644086,0.0
215,302,558038.350473112,4869097.079644086,0.0,558021.6838064453,4869113.746310753,0.0
302,303,558021.6838064453,4869113.746310753,0.0,558005.0171397786,4869130.412977419,0.0
303,217,558005.0171397786,4869130.412977419,0.0,557988.350473112,4869147.079644086,0.0
106,304,558938.350473112,4868247.079644086,0.0,558921.6838064453,4868263.746310753,0.0
304,305,558921.6838064453,4868263.746310753,0.0,558905.0171397786,4868280.412977419,0.0
305,113,558905.0171397786,4868280.412977419,0.0,558888.350473112,4868297.079644086,0.0
201,306,558388.350473112,4868847.079644086,0.0,558413.350473112,4868847.079644086,0.0
306,202,558413.350473112,4868847.079644086,0.0,558438.350473112,4868847.079644086,0.0
74,307,560188.350473112,4868047.079644086,0.0,560213.350473112,4868047.079644086,0.0
307,75,560213.350473112,4868047.079644086,0.0,560238.350473112,4868047.079644086,0.0
151,308,559238.350473112,4868497.079644086,0.0,559263.350473112,4868497.079644086,0.0
308,152,559263.350473112,4868497.079644086,0.0,559288.350473112,4868497.079644086,0.0
183,309,558138.350473112,4868697.079644086,0.0,558121.6838064453,4868713.746310753,0.0
309,310,558121.6838064453,4868713.746310753,0.0,558105.0171397786,4868730.412977419,0.0
310,191,558105.0171397786,4868730.412977419,0.0,558088.350473112,4868747.079644086,0.0
111,311,558538.350473112,4868297.079644086,0.0,558538.350473112,4868322.079644086,0.0
311,116,558538.350473112,4868322.079644086,0.0,558538.350473112,4868347.079644086,0.0
179,312,558638.350473112,4868647.079644086,0.0,558663.350473112,4868647.079644086,0.0
312,180,558663.350473112,4868647.079644086,0.0,558688.350473112,4868647.079644086,0.0
136,313,558488.350473112,4868497.079644086,0.0,558471.6838064453,4868513.746310753,0.0
313,314,558471.6838064453,4868513.746310753,0.0,558455.0171397786,4868530.412977419,0.0
314,162,558455.0171397786,4868530.412977419,0.0,558438.350473112,4868547.079644086,0.0
161,315,558388.350473112,4868547.079644086,0.0,558388.350473112,4868572.079644086,0.0
315,168,558388.350473112,4868572.079644086,0.0,558388.350473112,4868597.079644086,0.0
63,316,559638.350473112,4868047.079644086,0.0,559663.350473112,4868047.079644086,0.0
316,64,559663.350473112,4868047.079644086,0.0,559688.350473112,4868047.079644086,0.0
37,317,559138.350473112,4867947.079644086,0.0,559155.0171397786,4867963.746310753,0.0
317,318,559155.0171397786,4867963.746310753,0.0,559171.6838064453,4867980.412977419,0.0
318,41,559171.6838064453,4867980.412977419,0.0,559188.350473112,4867997.079644086,0.0
43,319,558588.350473112,4868047.079644086,0.0,558571.6838064453,4868063.746310753,0.0
319,320,558571.6838064453,4868063.746310753,0.0,558555.0171397786,4868080.412977419,0.0
320,80,558555.0171397786,4868080.412977419,0.0,558538.350473112,4868097.079644086,0.0
140,321,558688.350473112,4868497.079644086,0.0,558713.350473112,4868497.079644086,0.0
321,141,558713.350473112,4868497.079644086,0.0,558738.350473112,4868497.079644086,0.0
142,322,558788.350473112,4868497.079644086,0.0,558771.6838064453,4868513.746310753,0.0
322,323,558771.6838064453,4868513.746310753,0.0,558755.0171397786,4868530.412977419,0.0
323,166,558755.0171397786,4868530.412977419,0.0,558738.350473112,4868547.079644086,0.0
69,324,559938.350473112,4868047.079644086,0.0,559963.350473112,4868047.079644086,0.0
324,70,559963.350473112,4868047.079644086,0.0,559988.350473112,4868047.079644086,0.0
211,325,558188.350473112,4868997.079644086,0.0,558188.350473112,4869022.079644086,0.0
325,214,558188.350473112,4869022.079644086,0.0,558188.350473112,4869047.079644086,0.0
72,326,560088.350473112,4868047.079644086,0.0,560113.350473112,4868047.079644086,0.0
326,73,560113.350473112,4868047.079644086,0.0,560138.350473112,4868047.079644086,0.0
149,327,559138.350473112,4868497.079644086,0.0,559163.350473112,4868497.079644086,0.0
327,150,559163.350473112,4868497.079644086,0.0,559188.350473112,4868497.079644086,0.0
187,328,558338.350473112,4868697.079644086,0.0,558321.6838064453,4868713.746310753,0.0
328,329,558321.6838064453,4868713.746310753,0.0,558305.0171397786,4868730.412977419,0.0
329,192,558305.0171397786,4868730.412977419,0.0,558288.350473112,4868747.079644086,0.0
170,330,558588.350473112,4868597.079644086,0.0,558571.6838064453,4868613.746310753,0.0
330,331,558571.6838064453,4868613.746310753,0.0,558555.0171397786,4868630.412977419,0.0
331,177,558555.0171397786,4868630.412977419,0.0,558538.350473112,4868647.079644086,0.0
143,332,558838.350473112,4868497.079644086,0.0,558863.350473112,4868497.079644086,0.0
332,144,558863.350473112,4868497.079644086,0.0,558888.350473112,4868497.079644086,0.0
189,333,558488.350473112,4868697.079644086,0.0,558471.6838064453,4868713.746310753,0.0
333,334,558471.6838064453,4868713.746310753,0.0,558455.0171397786,4868730.412977419,0.0
334,193,558455.0171397786,4868730.412977419,0.0,558438.350473112,4868747.079644086,0.0
198,335,558488.350473112,4868797.079644086,0.0,558471.6838064453,4868813.746310753,0.0
335,336,558471.6838064453,4868813.746310753,0.0,558455.0171397786,4868830.412977419,0.0
336,202,558455.0171397786,4868830.412977419,0.0,558438.350473112,4868847.079644086,0.0
208,337,558288.350473112,4868947.079644086,0.0,558313.350473112,4868947.079644086,0.0
337,209,558313.350473112,4868947.079644086,0.0,558338.350473112,4868947.079644086,0.0
152,338,559288.350473112,4868497.079644086,0.0,559313.350473112,4868497.079644086,0.0
338,153,559313.350473112,4868497.079644086,0.0,559338.350473112,4868497.079644086,0.0
166,339,558738.350473112,4868547.079644086,0.0,558738.350473112,4868572.079644086,0.0
339,172,558738.350473112,4868572.079644086,0.0,558738.350473112,4868597.079644086,0.0
128,340,558438.350473112,4868447.079644086,0.0,558421.6838064453,4868463.746310753,0.0
340,341,558421.6838064453,4868463.746310753,0.0,558405.0171397786,4868480.412977419,0.0
341,135,558405.0171397786,4868480.412977419,0.0,558388.350473112,4868497.079644086,0.0
76,342,560288.350473112,4868047.079644086,0.0,560313.350473112,4868047.079644086,0.0
13,343,558538.350473112,4867747.079644086,0.0,558563.350473112,4867747.079644086,0.0
343,14,558563.350473112,4867747.079644086,0.0,558588.350473112,4867747.079644086,0.0
155,344,559438.350473112,4868497.079644086,0.0,559463.350473112,4868497.079644086,0.0
344,156,559463.350473112,4868497.079644086,0.0,559488.350473112,4868497.079644086,0.0
172,345,558738.350473112,4868597.079644086,0.0,558721.6838064453,4868613.746310753,0.0
345,346,558721.6838064453,4868613.746310753,0.0,558705.0171397786,4868630.412977419,0.0
346,180,558705.0171397786,4868630.412977419,0.0,558688.350473112,4868647.079644086,0.0
123,347,558588.350473112,4868397.079644086,0.0,558588.350473112,4868422.079644086,0.0
347,129,558588.350473112,4868422.079644086,0.0,558588.350473112,4868447.079644086,0.0
89,348,558338.350473112,4868147.079644086,0.0,558363.350473112,4868147.079644086,0.0
348,90,558363.350473112,4868147.079644086,0.0,558388.350473112,4868147.079644086,0.0
61,349,559538.350473112,4868047.079644086,0.0,559521.6838064453,4868063.746310753,0.0
349,350,559521.6838064453,4868063.746310753,0.0,559505.0171397786,4868080.412977419,0.0
350,88,559505.0171397786,4868080.412977419,0.0,559488.350473112,4868097.079644086,0.0
150,351,559188.350473112,4868497.079644086,0.0,559213.350473112,4868497.079644086,0.0
351,151,559213.350473112,4868497.079644086,0.0,559238.350473112,4868497.079644086,0.0
16,352,558688.350473112,4867747.079644086,0.0,558713.350473112,4867747.079644086,0.0
352,17,558713.350473112,4867747.079644086,0.0,558738.350473112,4867747.079644086,0.0
0,353,558538.350473112,4867247.079644086,0.0,558563.350473112,4867247.079644086,0.0
353,1,558563.350473112,4867247.079644086,0.0,558588.350473112,4867247.079644086,0.0
203,354,558038.350473112,4868897.079644086,0.0,558038.350473112,4868922.079644086,0.0
354,206,558038.350473112,4868922.079644086,0.0,558038.350473112,4868947.079644086,0.0
132,355,558838.350473112,4868447.079644086,0.0,558863.350473112,4868447.079644086,0.0
355,133,558863.350473112,4868447.079644086,0.0,558888.350473112,4868447.079644086,0.0
78,356,558438.350473112,4868097.079644086,0.0,558421.6838064453,4868113.746310753,0.0
356,357,558421.6838064453,4868113.746310753,0.0,558405.0171397786,4868130.412977419,0.0
357,90,558405.0171397786,4868130.412977419,0.0,558388.350473112,4868147.079644086,0.0
89,358,558338.350473112,4868147.079644086,0.0,558338.350473112,4868172.079644086,0.0
358,96,558338.350473112,4868172.079644086,0.0,558338.350473112,4868197.079644086,0.0
25,359,558938.350473112,4867797.079644086,0.0,558963.350473112,4867797.079644086,0.0
359,26,558963.350473112,4867797.079644086,0.0,558988.350473112,4867797.079644086,0.0
182,360,558088.350473112,4868697.079644086,0.0,558113.350473112,4868697.079644086,0.0
360,183,558113.350473112,4868697.079644086,0.0,558138.350473112,4868697.079644086,0.0
116,361,558538.350473112,4868347.079644086,0.0,558521.6838064453,4868363.746310753,0.0
361,362,558521.6838064453,4868363.746310753,0.0,558505.0171397786,4868380.412977419,0.0
362,122,558505.0171397786,4868380.412977419,0.0,558488.350473112,4868397.079644086,0.0
14,363,558588.350473112,4867747.079644086,0.0,558613.350473112,4867747.079644086,0.0
363,15,558613.350473112,4867747.079644086,0.0,558638.350473112,4867747.079644086,0.0
102,364,558338.350473112,4868247.079644086,0.0,558338.350473112,4868272.079644086,0.0
364,110,558338.350473112,4868272.079644086,0.0,558338.350473112,4868297.079644086,0.0
81,365,558588.350473112,4868097.079644086,0.0,558613.350473112,4868097.079644086,0.0
365,82,558613.350473112,4868097.079644086,0.0,558638.350473112,4868097.079644086,0.0
25,366,558938.350473112,4867797.079644086,0.0,558921.6838064453,4867813.746310753,0.0
366,367,558921.6838064453,4867813.746310753,0.0,558905.0171397786,4867830.412977419,0.0
367,29,558905.0171397786,4867830.412977419,0.0,558888.350473112,4867847.079644086,0.0
185,368,558238.350473112,4868697.079644086,0.0,558263.350473112,4868697.079644086,0.0
368,186,558263.350473112,4868697.079644086,0.0,558288.350473112,4868697.079644086,0.0
158,369,558238.350473112,4868547.079644086,0.0,558263.350473112,4868547.079644086,0.0
369,159,558263.350473112,4868547.079644086,0.0,558288.350473112,4868547.079644086,0.0
157,370,559538.350473112,4868497.079644086,0.0,559563.350473112,4868497.079644086,0.0
108,371,559238.350473112,4868247.079644086,0.0,559263.350473112,4868247.079644086,0.0
371,109,559263.350473112,4868247.079644086,0.0,559288.350473112,4868247.079644086,0.0
158,372,558238.350473112,4868547.079644086,0.0,558221.6838064453,4868563.746310753,0.0
372,373,558221.6838064453,4868563.746310753,0.0,558205.0171397786,4868580.412977419,0.0
373,167,558205.0171397786,4868580.412977419,0.0,558188.350473112,4868597.079644086,0.0
199,374,558088.350473112,4868847.079644086,0.0,558071.6838064453,4868863.746310753,0.0
374,375,558071.6838064453,4868863.746310753,0.0,558055.0171397786,4868880.412977419,0.0
375,203,558055.0171397786,4868880.412977419,0.0,558038.350473112,4868897.079644086,0.0
2,376,558638.350473112,4867297.079644086,0.0,558638.350473112,4867322.079644086,0.0
376,3,558638.350473112,4867322.079644086,0.0,558638.350473112,4867347.079644086,0.0
79,377,558488.350473112,4868097.079644086,0.0,558513.350473112,4868097.079644086,0.0
377,80,558513.350473112,4868097.079644086,0.0,558538.350473112,4868097.079644086,0.0
201,378,558388.350473112,4868847.079644086,0.0,558371.6838064453,4868863.746310753,0.0
378,379,558371.6838064453,4868863.746310753,0.0,558355.0171397786,4868880.412977419,0.0
379,205,558355.0171397786,4868880.412977419,0.0,558338.350473112,4868897.079644086,0.0
132,380,558838.350473112,4868447.079644086,0.0,558821.6838064453,4868463.746310753,0.0
380,381,558821.6838064453,4868463.746310753,0.0,558805.0171397786,4868480.412977419,0.0
381,142,558805.0171397786,4868480.412977419,0.0,558788.350473112,4868497.079644086,0.0
219,382,557988.350473112,4869197.079644086,0.0,557988.350473112,4869222.079644086,0.0
382,222,557988.350473112,4869222.079644086,0.0,557988.350473112,4869247.079644086,0.0
118,383,558888.350473112,4868347.079644086,0.0,558871.6838064453,4868363.746310753,0.0
383,384,558871.6838064453,4868363.746310753,0.0,558855.0171397786,4868380.412977419,0.0
384,124,558855.0171397786,4868380.412977419,0.0,558838.350473112,4868397.079644086,0.0
36,385,558888.350473112,4867947.079644086,0.0,558888.350473112,4867972.079644086,0.0
385,40,558888.350473112,4867972.079644086,0.0,558888.350473112,4867997.079644086,0.0
101,386,559338.350473112,4868197.079644086,0.0,559321.6838064453,4868213.746310753,0.0
386,387,559321.6838064453,4868213.746310753,0.0,559305.0171397786,4868230.412977419,0.0
387,109,559305.0171397786,4868230.412977419,0.0,559288.350473112,4868247.079644086,0.0
104,388,558688.350473112,4868247.079644086,0.0,558688.350473112,4868272.079644086,0.0
388,112,558688.350473112,4868272.079644086,0.0,558688.350473112,4868297.079644086,0.0
83,389,558788.350473112,4868097.079644086,0.0,558771.6838064453,4868113.746310753,0.0
389,390,558771.6838064453,4868113.746310753,0.0,558755.0171397786,4868130.412977419,0.0
390,92,558755.0171397786,4868130.412977419,0.0,558738.350473112,4868147.079644086,0.0
211,391,558188.350473112,4868997.079644086,0.0,558213.350473112,4868997.079644086,0.0
391,212,558213.350473112,4868997.079644086,0.0,558238.350473112,4868997.079644086,0.0
49,392,558938.350473112,4868047.079644086,0.0,558963.350473112,4868047.079644086,0.0
392,50,558963.350473112,4868047.079644086,0.0,558988.350473112,4868047.079644086,0.0
186,393,558288.350473112,4868697.079644086,0.0,558313.350473112,4868697.079644086,0.0
393,187,558313.350473112,4868697.079644086,0.0,558338.350473112,4868697.079644086,0.0
204,394,558288.350473112,4868897.079644086,0.0,558313.350473112,4868897.079644086,0.0
394,205,558313.350473112,4868897.079644086,0.0,558338.350473112,4868897.079644086,0.0
103,395,558538.350473112,4868247.079644086,0.0,558538.350473112,4868272.079644086,0.0
395,111,558538.350473112,4868272.079644086,0.0,558538.350473112,4868297.079644086,0.0
125,396,558938.350473112,4868397.079644086,0.0,558963.350473112,4868397.079644086,0.0
396,126,558963.350473112,4868397.079644086,0.0,558988.350473112,4868397.079644086,0.0
20,397,558888.350473112,4867747.079644086,0.0,558905.0171397786,4867763.746310753,0.0
397,398,558905.0171397786,4867763.746310753,0.0,558921.6838064453,4867780.412977419,0.0
398,25,558921.6838064453,4867780.412977419,0.0,558938.350473112,4867797.079644086,0.0
28,399,558638.350473112,4867847.079644086,0.0,558638.350473112,4867872.079644086,0.0
399,31,558638.350473112,4867872.079644086,0.0,558638.350473112,4867897.079644086,0.0
225,400,557838.350473112,4869347.079644086,0.0,557821.6838064453,4869363.746310753,0.0
400,401,557821.6838064453,4869363.746310753,0.0,557805.0171397786,4869380.412977419,0.0
401,226,557805.0171397786,4869380.412977419,0.0,557788.350473112,4869397.079644086,0.0
86,402,559388.350473112,4868097.079644086,0.0,559371.6838064453,4868113.746310753,0.0
402,403,559371.6838064453,4868113.746310753,0.0,559355.0171397786,4868130.412977419,0.0
403,95,559355.0171397786,4868130.412977419,0.0,559338.350473112,4868147.079644086,0.0
34,404,559138.350473112,4867897.079644086,0.0,559138.350473112,4867922.079644086,0.0
404,37,559138.350473112,4867922.079644086,0.0,559138.350473112,4867947.079644086,0.0
175,405,558438.350473112,4868647.079644086,0.0,558421.6838064453,4868663.746310753,0.0
405,406,558421.6838064453,4868663.746310753,0.0,558405.0171397786,4868680.412977419,0.0
406,188,558405.0171397786,4868680.412977419,0.0,558388.350473112,4868697.079644086,0.0
110,407,558338.350473112,4868297.079644086,0.0,558321.6838064453,4868313.746310753,0.0
407,408,558321.6838064453,4868313.746310753,0.0,558305.0171397786,4868330.412977419,0.0
408,115,558305.0171397786,4868330.412977419,0.0,558288.350473112,4868347.079644086,0.0
96,409,558338.350473112,4868197.079644086,0.0,558338.350473112,4868222.079644086,0.0
409,102,558338.350473112,4868222.079644086,0.0,558338.350473112,4868247.079644086,0.0
140,410,558688.350473112,4868497.079644086,0.0,558688.350473112,4868522.079644086,0.0
410,165,558688.350473112,4868522.079644086,0.0,558688.350473112,4868547.079644086,0.0
46,411,558788.350473112,4868047.079644086,0.0,558813.350473112,4868047.079644086,0.0
411,47,558813.350473112,4868047.079644086,0.0,558838.350473112,4868047.079644086,0.0
412,413,558005.0171397786,4868663.746310753,0.0,558021.6838064453,4868680.412977419,0.0
413,181,558021.6838064453,4868680.412977419,0.0,558038.350473112,4868697.079644086,0.0
178,414,558588.350473112,4868647.079644086,0.0,558571.6838064453,4868663.746310753,0.0
414,415,558571.6838064453,4868663.746310753,0.0,558555.0171397786,4868680.412977419,0.0
415,190,558555.0171397786,4868680.412977419,0.0,558538.350473112,4868697.079644086,0.0
167,416,558188.350473112,4868597.079644086,0.0,558188.350473112,4868622.079644086,0.0
416,173,558188.350473112,4868622.079644086,0.0,558188.350473112,4868647.079644086,0.0
47,417,558838.350473112,4868047.079644086,0.0,558863.350473112,4868047.079644086,0.0
