id,y,x,type
0,4869420.0,557959.0,inlet
1,4869426.852829711,557952.9211207895,junction
2,4869452.225705581,557930.2088793982,junction
3,4869476.174035645,557908.1481861369,junction
4,4869482.56477672,557902.5237039814,junction
5,4869498.704675731,557886.8844152612,junction
6,4869506.868887039,557872.6625641478,junction
7,4869523.017690449,557856.1361026877,junction
8,4869526.053047438,557851.7889764123,junction
9,4869542.778387412,557825.876770201,junction
10,4869549.113940441,557816.3486213674,junction
11,4869556.566323423,557804.0777212166,junction
12,4869574.975721429,557776.0324466787,junction
13,4869592.610591828,557747.6004652117,junction
14,4869606.0,557714.0,outfall
15,4869122.0,558028.0,inlet
16,4869127.326613634,558024.9291750839,junction
17,4869149.802430896,558012.1140610792,junction
18,4869161.6360261515,558005.5083685984,junction
19,4869180.976305064,557994.643829884,junction
20,4869199.659525252,557984.0800249996,junction
21,4869205.127025536,557980.8081804456,junction
22,4869224.295469116,557970.0540393138,junction
23,4869248.55670937,557956.3922851052,junction
24,4869277.910079034,557938.919906093,junction
25,4869289.788647683,557930.1819530148,junction
26,4869305.956897884,557919.6123217493,junction
27,4869327.198964955,557904.9644145324,junction
28,4869349.516396116,557892.7466215302,junction
29,4869365.0567276925,557880.2195900751,junction
30,4869377.323295243,557875.736589191,junction
31,4869406.972056771,557860.1553905084,junction
32,4869416.477689455,557854.3907246668,junction
33,4869424.89168789,557848.8954814438,junction
34,4869449.549157294,557833.3712906261,junction
35,4869454.9716611905,557829.838325012,junction
36,4869474.162560204,557818.1281777985,junction
37,4869490.394254704,557805.056218376,junction
38,4869506.572600232,557793.51677278,junction
39,4869522.8624030575,557780.2413404579,junction
40,4869527.645507214,557778.0632142875,junction
41,4869554.740427894,557758.0469189056,junction
42,4869562.883724718,557752.2842930428,junction
43,4869097.0,558106.0,inlet
44,4869102.743505985,558101.9137765872,junction
45,4869124.451239345,558086.2353239793,junction
46,4869135.296464539,558078.6168637192,junction
47,4869152.34607182,558065.8706055125,junction
48,4869170.728099698,558051.9755299918,junction
