id,y,x,type
0,4868093.0,559912.0,inlet
1,4868100.490661461,559903.2616994974,junction
2,4868125.4668828305,559876.9122733845,junction
3,4868146.818913755,559855.2122804315,junction
4,4868150.6809982145,559851.199528022,junction
5,4868172.602940413,559824.6106460487,junction
6,4868176.213559501,559813.2521506638,junction
7,4868186.6107805595,559792.1856706436,junction
8,4868191.013245779,559771.7291858342,junction
9,4868202.446412734,559755.646165857,junction
10,4868225.413614766,559723.9429578171,junction
11,4868239.80913483,559704.9369826635,junction
12,4868254.240077031,559687.92646342,junction
13,4868262.039039048,559677.7353135054,junction
14,4868275.740378992,559660.0532152356,junction
15,4868279.531127731,559654.5467291796,junction
16,4868300.163204855,559627.0040323056,junction
17,4868317.4451566795,559603.4956979456,junction
18,4868324.833355158,559593.2342457293,junction
19,4868332.784080778,559581.7383289203,junction
20,4868351.682334492,559556.01772673,junction
21,4868370.616033055,559527.9441521454,junction
22,4868374.110446068,559522.5177166634,junction
23,4868386.61470084,559502.2582552407,junction
24,4868402.343965566,559480.3171189525,junction
25,4868415.776347401,559454.8744426118,junction
26,4868427.293263593,559438.7566031595,junction
27,4868432.587335851,559426.5416346232,junction
28,4868443.142977792,559405.4174518042,junction
29,4868448.569058003,559400.0932319955,junction
30,4868453.9874270605,559375.6294869389,junction
31,4868457.3784134155,559354.3674081281,junction
32,4868468.284618148,559323.0652844129,junction
33,4868481.678334215,559312.2460638584,junction
34,4868486.432185321,559294.6516564444,junction
35,4868510.724915566,559293.9781871195,junction
36,4868510.882312974,559260.9370118356,junction
37,4868510.88072272,559244.40655525,junction
38,4868527.148411867,559232.0223676295,junction
39,4868532.408420827,559214.5056960391,junction
40,4868534.497093596,559192.4077388692,junction
41,4868535.512961374,559168.8855392913,junction
42,4868547.696392181,559156.1609725881,junction
43,4868556.236438158,559137.6874975052,junction
44,4868559.804466986,559117.8355613205,junction
45,4868560.669563923,559094.1086171105,junction
46,4868575.467528378,559083.9557607959,junction
47,4868584.714683711,559078.0296237571,junction
48,4868607.550352832,559058.465668494,junction
49,4868611.550925994,559054.4161921794,junction
50,4868629.58897582,559038.7342366122,junction
51,4868638.937157708,559024.7011027947,junction
52,4868649.181424736,559012.8006700285,junction
53,4868653.8380566435,559003.4808081801,junction
54,4868669.631124604,558979.8726648894,junction
55,4868679.256192251,558968.1692824223,junction
56,4868684.868300426,558951.9731802996,junction
57,4868699.071020747,558927.9602853445,junction
58,4868717.739542172,558901.2902249771,junction
59,4868724.283106157,558890.4353045024,junction
