id,y,x,type
0,4869420.0,557959.0,inlet
1,4869427.367920926,557953.6273675386,junction
2,4869452.324535495,557928.5720775906,junction
3,4869473.294675824,557905.8485926262,junction
4,4869475.701546304,557901.0321154807,junction
5,4869490.292986725,557881.7704445081,junction
6,4869501.034631168,557866.046507788,junction
7,4869513.157856736,557849.738546914,junction
8,4869528.258656046,557830.9531634867,junction
9,4869551.82013442,557801.010104601,junction
10,4869568.895645586,557780.8741699108,junction
11,4869574.058156399,557773.446339153,junction
12,4869595.479524681,557750.4167922483,junction
13,4869599.58364453,557742.4591480414,junction
14,4869606.0,557714.0,outfall
15,4869122.0,558028.0,inlet
16,4869126.452905278,558023.8576569083,junction
17,4869145.744618055,558006.4049526706,junction
18,4869150.501177589,558003.0555589912,junction
19,4869178.943539151,557980.8177999561,junction
20,4869202.205233916,557962.5099498748,junction
21,4869215.587270244,557953.3247372415,junction
22,4869228.976600833,557946.5112128977,junction
23,4869255.916947097,557929.7608834436,junction
24,4869275.727513833,557919.4744813514,junction
25,4869295.679469243,557905.3462504365,junction
26,4869302.67369508,557902.5182903332,junction
27,4869327.207032955,557892.5389795714,junction
28,4869352.155945539,557878.1593832745,junction
29,4869381.581181141,557861.5096649004,junction
30,4869389.596082397,557856.6023371929,junction
31,4869402.60383075,557848.9208811333,junction
32,4869429.430188608,557832.9151789589,junction
33,4869436.169079642,557829.366939734,junction
34,4869449.481495984,557820.4899209684,junction
35,4869473.032781165,557805.9259919631,junction
36,4869478.846899307,557801.8147033459,junction
37,4869501.066312815,557788.156967572,junction
38,4869513.5948241325,557779.8398136597,junction
39,4869526.265005525,557772.7778033167,junction
40,4869554.431593462,557755.2911717931,junction
41,4869595.707403744,557725.3079327497,junction
42,4869097.0,558106.0,inlet
43,4869102.825276708,558102.0906384379,junction
44,4869124.922955586,558087.3983075443,junction
45,4869140.340063593,558077.3146333811,junction
46,4869152.459198164,558068.7058780387,junction
47,4869173.365239899,558054.8499399613,junction
48,4869180.634602034,558049.4420982547,junction
49,4869205.404064669,558032.235972441,junction
50,4869212.419135627,558028.0972029505,junction
51,4869225.711015324,558018.4675392326,junction
52,4869246.836173527,558003.377224253,junction
53,4869254.401110035,557998.2762127634,junction
54,4869276.881186095,557980.6707808163,junction
55,4869302.184751298,557963.9180632259,junction
56,4869316.987436488,557952.3091994863,junction
57,4869328.294232971,557945.7609321482,junction
58,4869354.144358039,557929.5604932149,junction
59,4869377.704984407,557913.5538596463,junction
60,4869391.646468729,557904.0925556895,junction
61,4869404.332714722,557895.0562756617,junction
62,4869425.578979197,557877.5501438119,junction
63,4869453.195246923,557856.6218409172,junction
64,4869474.201281621,557836.7175594696,junction
65,4869480.927565326,557831.0729711602,junction
66,4869500.2297429405,557814.2527020911,junction
67,4869525.679004464,557793.410651201,junction
68,4869004.0,557989.0,inlet
69,4869024.636671798,557980.0474924814,junction
70,4869052.993012426,557964.8035228945,junction
71,4869072.726664632,557954.6970541789,junction
72,4869081.142025225,557949.5901913018,junction
73,4869101.458109999,557938.9250681926,junction
74,4869119.759017975,557931.8952766042,junction
75,4869127.757259331,557928.7065387589,junction
76,4869154.169772672,557920.226148549,junction
77,4869179.308788514,557913.1408972038,junction
78,4869207.033908848,557905.4165975739,junction
79,4869226.601637516,557895.0811224416,junction
80,4869258.340787905,557885.6765377056,junction
81,4869267.216199325,557879.6340612036,junction
82,4869278.182397666,557874.5023703779,junction
83,4869311.301849999,557863.9950922417,junction
84,4869327.983253907,557855.8713925309,junction
85,4869348.609235866,557845.834251126,junction
86,4869384.634986277,557828.46448747,junction
87,4869404.574519532,557818.8552732781,junction
88,4869434.529207052,557804.2003421355,junction
89,4869479.703443233,557781.6478768559,junction
90,4869530.285572764,557756.4618226426,junction
91,4868964.0,558630.0,inlet
92,4868978.675081441,558611.3535070786,junction
93,4868986.378420182,558601.7067275232,junction
94,4869002.072374377,558584.3681049598,junction
95,4869006.1050324375,558580.8892280802,junction
96,4869026.742845544,558559.0516324572,junction
97,4869031.255888903,558555.6994670299,junction
98,4869052.170753391,558536.398801768,junction
99,4869065.945444421,558529.6951149923,junction
100,4869079.852301779,558526.6469119585,junction
101,4869098.676663037,558522.3480879337,junction
102,4869128.887923778,558510.2557625544,junction
103,4869140.205193433,558502.336704894,junction
104,4869154.120080576,558475.5387083277,junction
105,4869173.564443605,558455.0412807729,junction
106,4869198.253354171,558427.2851204784,junction
107,4869204.737933145,558421.9099413754,junction
108,4869223.027627477,558404.2968715164,junction
109,4869229.957046592,558399.3198084837,junction
110,4869256.4935141755,558383.9899705922,junction
111,4869264.359524704,558380.2496102132,junction
112,4869276.217807187,558376.5895334925,junction
113,4869298.459004832,558355.0198583594,junction
114,4869322.624920405,558330.2288415125,junction
115,4869327.463026797,558326.9121263721,junction
116,4869353.236128625,558304.7114776304,junction
117,4869376.389839832,558297.264942301,junction
118,4869428.986371593,558287.4824882536,junction
119,4869430.461339013,558279.7895540852,junction
120,4869442.128252845,558247.940323176,junction
121,4869452.808603767,558229.9271280168,junction
122,4869476.967379309,558193.9247315433,junction
123,4869491.9150483515,558176.7825077256,junction
124,4869498.661028531,558151.8322242165,junction
125,4869501.275419397,558130.4774795065,junction
126,4869502.513238513,558106.6302698577,junction
127,4869492.893975614,558079.6820380682,junction
128,4869487.205575314,558056.7063743675,junction
129,4869486.797151308,558010.2100090489,junction
130,4869486.914073398,557985.9729634799,junction
131,4869489.412337573,557963.8031006611,junction
132,4869494.608634163,557944.9447131631,junction
133,4869501.120270037,557929.2697013872,junction
134,4869509.6027852455,557894.1581842153,junction
135,4869524.457002773,557868.4982824184,junction
136,4869531.50237092,557856.8915908061,junction
137,4869550.3950038515,557826.7226148902,junction
138,4869574.495109824,557789.1361398504,junction
139,4868964.0,558630.0,inlet
140,4868941.0,558157.0,inlet
141,4868949.111709601,558150.275235893,junction
142,4868976.445641936,558128.9507041075,junction
143,4869004.948388499,558107.4936728409,junction
144,4869010.6749188425,558103.3351597175,junction
145,4869029.015112718,558089.3361064424,junction
146,4869045.003186284,558078.1430846076,junction
147,4869050.392097119,558074.6149895848,junction
148,4869077.7958017755,558055.2862140354,junction
149,4869102.274475232,558037.7882905821,junction
150,4869178.613765322,557987.092996451,junction
151,4869224.919628377,557958.2498756865,junction
152,4869249.40479922,557942.6061377726,junction
153,4869301.610234821,557913.2012723292,junction
154,4869353.353209775,557887.6559991256,junction
155,4869401.728224174,557858.3926476259,junction
156,4868904.0,558070.0,inlet
157,4868923.240122507,558053.809527617,junction
158,4868935.5381938815,558045.9210618008,junction
159,4868949.591899973,558034.3100143833,junction
160,4868954.118383568,558030.1503425156,junction
161,4868977.147322949,558011.0824355659,junction
162,4868987.398144268,558002.9928790956,junction
163,4869020.813282799,557976.4272583539,junction
164,4869083.159545951,557931.2191644622,junction
165,4869166.890441324,557906.0394018224,junction
166,4869174.442458512,557904.5660141676,junction
167,4869241.345846925,557880.1607538882,junction
168,4869305.761543519,557856.5471923504,junction
169,4869362.498982303,557830.6050311923,junction
170,4869417.156937764,557805.2903948994,junction
171,4868120.0,560037.0,inlet
172,4868125.6855475465,560027.8761732227,junction
173,4868144.174015082,559998.8840579937,junction
174,4868152.00915107,559987.4412901858,junction
175,4868155.364419993,559980.9508211198,junction
176,4868171.265203088,559955.6332087544,junction
177,4868174.365552769,559951.6804623676,junction
178,4868192.028215122,559921.5437356597,junction
179,4868200.889029453,559902.4666375967,junction
180,4868210.438682872,559881.1659142821,junction
181,4868231.357258464,559849.0317794362,junction
182,4868235.223143663,559809.3122699603,junction
183,4868235.616521606,559785.4765102429,junction
184,4868235.771446616,559760.8138627548,junction
185,4868235.802078809,559735.9217272698,junction
186,4868254.617138886,559710.6422258171,junction
187,4868257.88088392,559702.9408187345,junction
188,4868260.001470895,559659.7639133056,junction
189,4868260.301028601,559635.4701269278,junction
190,4868260.5370744355,559594.3311776895,junction
191,4868260.88072272,559569.40655525,junction
192,4868267.923485201,559543.1159843976,junction
193,4868286.5537085775,559534.1650660693,junction
194,4868294.955943646,559518.2447751825,junction
195,4868303.376426053,559503.3313890473,junction
196,4868321.428552768,559480.8918220466,junction
197,4868326.4578486495,559473.2187146364,junction
198,4868351.836101348,559457.2935719794,junction
199,4868357.293523133,559453.5945869132,junction
200,4868374.112775666,559442.2581229695,junction
201,4868388.486121564,559431.790078763,junction
202,4868404.151487379,559417.9688713986,junction
203,4868421.218030093,559403.2846868762,junction
204,4868425.70076967,559398.037283743,junction
205,4868449.14772183,559377.0194121838,junction
206,4868470.716803279,559351.4852615125,junction
207,4868474.6439214,559349.6290446678,junction
208,4868480.1891430095,559325.0004005206,junction
209,4868483.605701341,559304.7749632623,junction
210,4868500.590181851,559279.3138931122,junction
211,4868507.752051671,559255.3631190927,junction
212,4868510.337164385,559209.78792062,junction
213,4868510.736064986,559185.5760790206,junction
214,4868515.3385808095,559165.4346415165,junction
215,4868524.422067511,559153.3599932136,junction
216,4868533.561336956,559130.550876676,junction
217,4868535.869057462,559085.6506797327,junction
218,4868553.315470472,559058.2507766578,junction
219,4868565.1674661245,559048.309099093,junction
220,4868586.421500788,559037.5803875873,junction
221,4868596.555599144,559029.2581984528,junction
222,4868600.812036572,559027.0874998377,junction
223,4868629.276231101,559005.8769073434,junction
224,4868649.8167404095,558989.594945066,junction
225,4868663.056689535,558981.4302057617,junction
226,4868674.1298555285,558973.5933331089,junction
227,4868702.250219812,558954.803540437,junction
228,4868730.288038695,558934.051450165,junction
229,4868738.774244966,558930.6396548881,junction
230,4868762.459703989,558914.7496338474,junction
231,4868772.878818832,558901.7265508133,junction
232,4868786.131201045,558893.3555430891,junction
233,4868798.8067848375,558878.2396967454,junction
234,4868824.147388534,558871.3088917261,junction
235,4868869.992061102,558869.69635873,junction
236,4868894.519038358,558869.5183352347,junction
237,4868919.33548624,558869.4534654464,junction
238,4868960.88072272,558869.40655525,junction
239,4868969.268687984,558850.3572883558,junction
240,4868989.468216211,558846.9177799519,junction
241,4869012.07481445,558845.2419598559,junction
242,4869036.269026403,558844.676828576,junction
243,4869056.304422403,558839.8025657225,junction
244,4869079.78401402,558821.9449525542,junction
245,4869090.426210061,558796.8638253666,junction
246,4869100.195991107,558778.69361761,junction
247,4869116.903310753,558749.3470436487,junction
248,4869128.650783538,558729.5082557098,junction
249,4869145.553465817,558702.1039664897,junction
250,4869149.713883392,558694.5478961662,junction
251,4869158.178795403,558681.1783209029,junction
252,4869173.905172988,558650.9364912352,junction
253,4869184.66273817,558627.243689018,junction
254,4869191.205205904,558602.1336874402,junction
255,4869199.223432448,558569.3193542062,junction
256,4869201.555578452,558550.8745079755,junction
257,4869208.437155208,558527.1461226974,junction
258,4869225.296478147,558508.5948927845,junction
259,4869227.86297076,558504.6703320575,junction
260,4869247.432785883,558479.7141789375,junction
261,4869251.444370905,558475.7040937684,junction
262,4869262.743227474,558454.8807469981,junction
263,4869274.379792267,558429.757737923,junction
264,4869290.160735841,558404.1449645732,junction
265,4869301.348398217,558399.430830605,junction
