datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,839.1276651125663,-0.0,839.1276651125663,-668.6551490874338
2018-01-02,829.7121519232023,-0.0,829.7121519232023,-657.0403316767977
2018-01-03,820.7747491561895,-0.0,820.7747491561895,-661.4368843438106
2018-01-04,810.6072568780655,-0.0,810.6072568780655,-670.6590535219345
2018-01-05,801.2624789484689,-0.0,801.2624789484689,-534.5101157749355
2018-01-06,791.6054657179629,-0.0,791.6054657179629,-450.609166282037
2018-01-07,782.0678663025465,-0.0,782.0678663025465,-467.6999121974536
2018-01-08,773.3041069964238,-0.0,773.3041069964238,-462.3306322035762
2018-01-09,765.8649640336662,-0.0,765.8649640336662,-469.76977516633383
2018-01-10,758.0097578916757,-0.0,758.0097578916757,-482.6201406083244
2018-01-11,747.790505888901,-0.0,747.790505888901,-509.3796520110991
2018-01-12,1952.1875657345227,897.6663253154984,2849.853891050021,1613.396665250021
2018-01-13,902.9386411553132,-0.0,902.9386411553132,-332.6960980446868
2018-01-14,812.813135163422,-0.0,812.813135163422,-423.6440906365781
2018-01-15,770.3198265678366,-0.0,770.3198265678366,-463.7597954321634
2018-01-16,742.0745814475231,-0.0,742.0745814475231,-492.767623152477
2018-01-17,728.0407985207275,-0.0,728.0407985207275,-507.62389267927256
2018-01-18,717.5608195165405,-0.0,717.5608195165405,-518.9263582834594
2018-01-19,894.3940199416829,-0.0,894.3940199416829,-339.68560205831704
2018-01-20,921.1283533104433,-0.0,921.1283533104433,-314.50638588955667
2018-01-21,807.7041479314648,-0.0,807.7041479314648,-399.39934566853526
2018-01-22,750.2306108523626,-0.0,750.2306108523626,-560.4647898476376
2018-01-23,4820.095754449911,3804.8464879051608,8624.942242355071,7415.431540355072
2018-01-24,2217.864473908412,1166.990940540927,3384.855414449339,2202.320493449339
2018-01-25,1588.3849781933095,528.8795306336688,2117.2645088269783,956.9205566269782
2018-01-26,1419.5126387165365,357.69505850502173,1777.2076972215582,489.0228634215582
2018-01-27,1363.9536908768641,301.3792200521857,1665.3329109290498,312.1502256290498
2018-01-28,1193.627831623351,128.73379698685312,1322.3616286102042,11.058122210204147
2018-01-29,1176.012971242846,110.88050969857431,1286.8934809414204,41.38890254142052
2018-01-30,1128.3109062370495,62.53438338029082,1190.8452896173403,-53.89704188265978
2018-01-31,1115.3182974696101,49.36622483408428,1164.6845223036944,-73.41767669630576
2018-02-01,1072.6132214834797,6.085761469672434,1078.6989829531522,-160.25565464684792
2018-02-02,972.0097220034804,-0.0,972.0097220034804,-265.2699903965197
2018-02-03,954.7538282785972,-0.0,954.7538282785972,-280.8809109214028
2018-02-04,900.9484281910554,-0.0,900.9484281910554,-336.3615719089446
2018-02-05,887.245285418714,-0.0,887.245285418714,-351.6794001812859
2018-02-06,875.2239740573714,-0.0,875.2239740573714,-364.52319814262864
2018-02-07,857.9779956403945,-0.0,857.9779956403945,-408.08874775960544
2018-02-08,831.2637752513692,-0.0,831.2637752513692,-468.52491874863085
2018-02-09,819.6879650579358,-0.0,819.6879650579358,-494.0830011420642
2018-02-10,783.5084878028138,-0.0,783.5084878028138,-531.0849649971863
2018-02-11,749.5423860532028,-0.0,749.5423860532028,-600.0148130467971
2018-02-12,737.2614453159331,-0.0,737.2614453159331,-617.4123995840671
2018-02-13,724.6389650368073,-0.0,724.6389650368073,-663.3233652631927
2018-02-14,716.1575570562854,-0.0,716.1575570562854,-678.7188486437146
2018-02-15,741.5124611961946,-0.0,741.5124611961946,-671.7319491038054
2018-02-16,720.4478301363997,-0.0,720.4478301363997,-682.1957645636003
2018-02-17,656.2409423869976,-0.0,656.2409423869976,-758.0107128130023
2018-02-18,639.5996548911353,-0.0,639.5996548911353,-789.6072328088649
2018-02-19,682.4346807064139,-0.0,682.4346807064139,-797.9482283935861
2018-02-20,650.2919711294089,-0.0,650.2919711294089,-778.853662570591
2018-02-21,607.2131361055363,-0.0,607.2131361055363,-764.5808732944636
2018-02-22,607.2131420922815,-0.0,607.2131420922815,-706.6180638077185
2018-02-23,588.652422185216,-0.0,588.652422185216,-726.793804914784
2018-02-24,577.1260774668917,-0.0,577.1260774668917,-739.1729239331082
2018-02-25,1061.274330391243,-0.0,1061.274330391243,-246.7392296087571
2018-02-26,662.8769619263912,-0.0,662.8769619263912,-653.4523271736089
2018-02-27,2162.1484237305995,1110.509781114466,3272.6582048450655,1728.2144054450655
2018-02-28,1463.1843521263654,401.96406844767625,1865.1484205740417,-347.14219052595854
2018-03-01,950.0878163302405,-0.0,950.0878163302405,-1968.0920637697595
2018-03-02,843.4619517458632,-0.0,843.4619517458632,-2028.392477654137
2018-03-03,710.4927079500776,-0.0,710.4927079500776,-3049.2453652499225
2018-03-04,629.0288987762178,-0.0,629.0288987762178,-3605.807333123782
2018-03-05,715.7488963637006,-0.0,715.7488963637006,-2624.8002592362996
2018-03-06,580.4988404999021,-0.0,580.4988404999021,-2047.950600600098
2018-03-07,569.6773943771695,-0.0,569.6773943771695,-1862.9759982228306
2018-03-08,549.3957644191396,-0.0,549.3957644191396,-1796.1769545808602
2018-03-09,537.6476451714407,-0.0,537.6476451714407,-1733.9970056285592
2018-03-10,838.1166466961149,-0.0,838.1166466961149,-1523.918293603885
2018-03-11,710.4432218857401,-0.0,710.4432218857401,-1664.49979381426
2018-03-12,716.5120837752183,-0.0,716.5120837752183,-1653.1035160247816
2018-03-13,616.2288215402077,-0.0,616.2288215402077,-1770.6513783597925
2018-03-14,556.2340097481356,-0.0,556.2340097481356,-2129.9028861518645
2018-03-15,514.5775021186855,-0.0,514.5775021186855,-2423.9523004813145
2018-03-16,488.0233641609957,-0.0,488.0233641609957,-2391.099953939004
2018-03-17,477.85208046619664,-0.0,477.85208046619664,-2922.3741167338035
2018-03-18,468.1652513217268,-0.0,468.1652513217268,-4583.174864778273
2018-03-19,457.2645086909761,-0.0,457.2645086909761,-4424.690022009024
2018-03-20,445.77859987270494,-0.0,445.77859987270494,-3881.550039827295
2018-03-21,434.13564328489883,-0.0,434.13564328489883,-3230.759256315101
2018-03-22,425.2738289947156,-0.0,425.2738289947156,-3140.5197054052846
2018-03-23,415.5422775610059,-0.0,415.5422775610059,-3056.997695638994
2018-03-24,404.54271698409866,-0.0,404.54271698409866,-2797.7612429159017
2018-03-25,394.0350353134563,-0.0,394.0350353134563,-2632.103372786544
2018-03-26,383.68482569740445,-0.0,383.68482569740445,-2663.549626502596
2018-03-27,2261.3258316781285,1211.049042957471,3472.3748746355996,253.43729473559915
2018-03-28,1198.3533635580388,133.523710165784,1331.8770737238228,-1970.4850305761775
2018-03-29,706.0560792729375,-0.0,706.0560792729375,-2573.170552127063
2018-03-30,627.4001460026775,-0.0,627.4001460026775,-2502.4798841973225
2018-03-31,563.9895015471411,-0.0,563.9895015471411,-2469.898994652859
2018-04-01,706.4509129088838,-0.0,706.4509129088838,-2274.4868698911164
2018-04-02,516.9311256431101,-0.0,516.9311256431101,-2381.95059175689
2018-04-03,480.7313396715035,-0.0,480.7313396715035,-2376.6592743284964
2018-04-04,448.309489767591,-0.0,448.309489767591,-2360.601452432409
2018-04-05,440.69768337010464,-0.0,440.69768337010464,-2331.5259396298957
2018-04-06,2171.6105304498487,1120.1018610064348,3291.7123914562835,528.484418756283
2018-04-07,945.2013669403532,-0.0,945.2013669403532,-1900.466734459647
2018-04-08,749.5252591479803,-0.0,749.5252591479803,-2079.03960405202
2018-04-09,656.0022225742141,-0.0,656.0022225742141,-2095.257218025786
2018-04-10,647.4908861057775,-0.0,647.4908861057775,-2103.768554494223
2018-04-11,556.1144012974255,-0.0,556.1144012974255,-2275.607599802575
2018-04-12,804.3223036080744,-0.0,804.3223036080744,-2707.7257948919255
2018-04-13,521.9286433337402,-0.0,521.9286433337402,-3682.9517077662595
2018-04-14,3858.1135663978057,2829.7168785798276,6687.830444977633,2169.009638677633
2018-04-15,4632.569357887653,3614.7572974419018,8247.326655329554,3948.5720562295546
2018-04-16,1972.4518842264079,918.2087800804002,2890.660664306808,-1167.061356393193
