datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,1065.8681095186912,-0.0,1065.8681095186912,-441.9147046813089
2018-01-02,1053.0552236441144,-0.0,1053.0552236441144,-433.69725995588556
2018-01-03,1042.0050764947082,-0.0,1042.0050764947082,-440.20655700529187
2018-01-04,1028.5164598285628,-0.0,1028.5164598285628,-452.74985057143726
2018-01-05,1017.1028846490954,-0.0,1017.1028846490954,-318.669710074309
2018-01-06,1005.5852037677832,-0.0,1005.5852037677832,-236.6294282322167
2018-01-07,994.5189709892438,-0.0,994.5189709892438,-255.24880751075625
2018-01-08,984.6829449622601,-0.0,984.6829449622601,-250.95179423773993
2018-01-09,975.111975077205,-0.0,975.111975077205,-260.522764122795
2018-01-10,963.6494146173063,-0.0,963.6494146173063,-276.98048388269376
2018-01-11,954.8102532761259,-0.0,954.8102532761259,-302.3599046238742
2018-01-12,2356.684399310383,1074.8740206985676,3431.5584200089506,2195.101194208951
2018-01-13,1141.98779228465,-0.0,1141.98779228465,-93.6469469153501
2018-01-14,1032.1776893877832,-0.0,1032.1776893877832,-204.27953641221688
2018-01-15,980.3095814775006,-0.0,980.3095814775006,-253.77004052249936
2018-01-16,946.6416250100447,-0.0,946.6416250100447,-288.2005795899554
2018-01-17,929.6224727556983,-0.0,929.6224727556983,-306.04221844430185
2018-01-18,916.5164549563488,-0.0,916.5164549563488,-319.9707228436512
2018-01-19,1135.735542522336,-0.0,1135.735542522336,-98.34407947766408
2018-01-20,1165.3585675480135,-0.0,1165.3585675480135,-70.27617165198649
2018-01-21,1027.3341194404784,-0.0,1027.3341194404784,-179.7693741595217
2018-01-22,955.2566430058941,-0.0,955.2566430058941,-355.438757694106
2018-01-23,5766.402210018845,4521.550731239811,10287.952941258656,9078.442239258657
2018-01-24,2645.117261647669,1366.4533662804897,4011.5706279281585,2829.0357069281586
2018-01-25,1937.3778981525538,651.0046193986636,2588.3825175512175,1428.0385653512174
2018-01-26,1739.4662748030678,450.9332454181276,2190.3995202211954,902.2146864211954
2018-01-27,1675.232676789601,386.0048428748123,2061.2375196644134,708.0548343644134
2018-01-28,1478.829388407612,187.49481276850565,1666.3242011761176,355.0206947761176
2018-01-29,1458.354989273299,166.8017258271575,1625.1567151004565,379.6521367004566
2018-01-30,1400.9535245555307,108.79356547840871,1509.7470900339395,265.00475853393937
2018-01-31,1386.8170193515398,94.50869211685495,1481.3257114683947,243.22351246839457
2018-02-01,1337.8137411298812,44.99196764422231,1382.8057087741036,143.85107117410348
2018-02-02,1226.0706332079717,-0.0,1226.0706332079717,-11.209079192028412
2018-02-03,1206.9756831951672,-0.0,1206.9756831951672,-28.65905600483279
2018-02-04,1140.6024540321669,-0.0,1140.6024540321669,-96.70754606783316
2018-02-05,1123.453489720414,-0.0,1123.453489720414,-115.47119587958605
2018-02-06,1105.9646676255215,-0.0,1105.9646676255215,-133.78250457447848
2018-02-07,1086.6705833836168,-0.0,1086.6705833836168,-179.3961600163832
2018-02-08,1055.3363316497998,-0.0,1055.3363316497998,-244.45236235020025
2018-02-09,1041.7065693685145,-0.0,1041.7065693685145,-272.0643968314855
2018-02-10,996.3624433093355,-0.0,996.3624433093355,-318.2310094906645
2018-02-11,955.8106639666221,-0.0,955.8106639666221,-393.74653513337785
2018-02-12,940.2355259155011,-0.0,940.2355259155011,-414.4383189844991
2018-02-13,925.4185233876051,-0.0,925.4185233876051,-462.543806912395
2018-02-14,914.531090561155,-0.0,914.531090561155,-480.3453151388451
2018-02-15,945.0635317787819,-0.0,945.0635317787819,-468.1808785212181
2018-02-16,920.3660463632841,-0.0,920.3660463632841,-482.2775483367159
2018-02-17,842.60143134174,-0.0,842.60143134174,-571.65022385826
2018-02-18,821.456147433244,-0.0,821.456147433244,-607.7507402667561
2018-02-19,874.6625400196644,-0.0,874.6625400196644,-605.7203690803356
2018-02-20,834.6230732732074,-0.0,834.6230732732074,-594.5225604267926
