id,y,x,type
0,4868051.0,560322.0,inlet
1,4868056.685768096,560297.890947083,junction
2,4868061.309331755,560275.6094879106,junction
3,4868069.8624792285,560247.6384426372,junction
4,4868073.724396448,560238.6263978534,junction
5,4868077.260228366,560229.7452471833,junction
6,4868091.2571250005,560196.1045380619,junction
7,4868099.676660725,560176.3798240749,junction
8,4868106.319685473,560155.3300324774,junction
9,4868115.24153128,560129.9481869162,junction
10,4868124.778537482,560107.2220066928,junction
11,4868126.758363837,560087.7581452365,junction
12,4868128.082654832,560078.9938507021,junction
13,4868129.81295179,560056.5346653779,junction
14,4868131.302537281,560010.36845243,junction
15,4868132.42754403,559985.0052580652,junction
16,4868134.042760739,559959.8266150964,junction
17,4868135.026484741,559935.3431234432,junction
18,4868135.6862766165,559910.6379023555,junction
19,4868135.813736913,559885.8887791666,junction
20,4868135.821840291,559844.3923300256,junction
21,4868152.454047764,559836.0083307425,junction
22,4868153.462263518,559817.5916541277,junction
23,4868155.963493184,559782.7950688924,junction
24,4868142.629346198,559759.8009420964,junction
25,4868138.321416994,559740.9312168502,junction
26,4868136.758428516,559718.1574434349,junction
27,4868136.204188026,559693.9481961873,junction
28,4868136.006873609,559669.2267265717,junction
29,4868135.932480111,559644.3406310873,junction
30,4868119.317520474,559632.477759492,junction
31,4868115.062251248,559615.2533602666,junction
32,4868112.916568212,559606.3109636494,junction
33,4868112.677447085,559568.9879034756,junction
34,4868112.03429654,559535.3397078643,junction
35,4868120.286057104,559500.9373771034,junction
36,4868120.763430871,559476.1589722363,junction
37,4868125.24749315,559453.3803070069,junction
38,4868130.807413924,559425.3168136261,junction
39,4868136.123406867,559395.8279001135,junction
40,4868140.243409396,559375.7647365252,junction
41,4868144.468359676,559351.9504013184,junction
42,4868149.160351836,559342.1710185901,junction
43,4868153.894194002,559328.9451284203,junction
44,4868163.884748397,559286.4729859715,junction
45,4868167.126485283,559265.515125566,junction
46,4868174.762732614,559253.2734615542,junction
47,4868196.064369371,559224.2792966912,junction
48,4868201.888710275,559194.797164318,junction
49,4868216.099478966,559166.0981552465,junction
50,4868227.647555196,559157.0359861731,junction
51,4868237.770204478,559146.2833278436,junction
52,4868253.900625827,559132.6590443084,junction
53,4868259.776640806,559128.2261744952,junction
54,4868273.718285171,559112.2357649371,junction
55,4868287.219472226,559100.255613831,junction
56,4868301.052984144,559087.4419631821,junction
57,4868311.567976448,559076.5172746269,junction
58,4868325.421328854,559057.308299966,junction
59,4868329.962492195,559050.9931477992,junction
60,4868337.148617268,559020.1938799156,junction
61,4868350.555791936,559017.5427485,junction
62,4868367.899948807,559000.9468911419,junction
63,4868379.461010061,558987.6613943367,junction
64,4868391.694405459,558975.1476443284,junction
65,4868403.939214817,558961.8150486677,junction
66,4868408.032768958,558956.8491786654,junction
67,4868427.2529836185,558935.5354127788,junction
68,4868434.515787913,558924.6218267534,junction
69,4868446.466683948,558904.8841131389,junction
70,4868449.489265459,558903.0525412922,junction
71,4868457.936829305,558880.2143544233,junction
72,4868473.646548829,558856.1680252943,junction
73,4868496.118549284,558824.7719907066,junction
74,4868499.873540596,558819.0533567398,junction
75,4868512.287122326,558805.7282082828,junction
76,4868523.837468545,558804.3502168474,junction
77,4868550.314937217,558797.7810919085,junction
