datetime,"557091, 4867265",total,error
2018-01-01,376.5704099228178,376.5704099228178,
2018-01-02,376.52583022002415,376.52583022002415,
2018-01-03,376.48821256344524,376.48821256344524,
2018-01-04,376.4420693977174,376.4420693977174,
2018-01-05,376.40318316662564,376.40318316662564,
2018-01-06,376.35921086602434,376.35921086602434,
2018-01-07,376.317484127711,376.317484127711,
2018-01-08,376.27912375424313,376.27912375424313,
2018-01-09,376.2408698699197,376.2408698699197,
2018-01-10,376.20622212802687,376.20622212802687,
2018-01-11,376.16482351686994,376.16482351686994,
2018-01-12,381.7747008389744,381.7747008389744,
2018-01-13,376.8554944254749,376.8554944254749,
2018-01-14,376.4533660527733,376.4533660527733,
2018-01-15,376.26419704602233,376.26419704602233,
2018-01-16,376.14042719557517,376.14042719557517,
2018-01-17,376.07814300299714,376.07814300299714,
2018-01-18,376.02897875151854,376.02897875151854,-1.855965248481482
2018-01-19,376.81543251659446,376.81543251659446,-1.060367483405571
2018-01-20,376.93122338389867,376.93122338389867,-0.9354326161013091
2018-01-21,376.43327029202794,376.43327029202794,-1.4272897079720792
2018-01-22,376.1731026141401,376.1731026141401,-1.7788973858599206
2018-01-23,388.9606934422178,388.9606934422178,10.859341442217783
2018-01-24,382.57233696200274,382.57233696200274,4.571568962002743
2018-01-25,380.14723449092037,380.14723449092037,2.219618490920368
2018-01-26,379.332990691099,379.332990691099,1.3962306910989923
2018-01-27,379.0631761127869,379.0631761127869,0.824664112786877
2018-01-28,378.2302729611017,378.2302729611017,-0.1484470388982686
2018-01-29,378.1426275280659,378.1426275280659,-0.13550847193414484
2018-01-30,377.9060279955496,377.9060279955496,-0.22885200445040255
2018-01-31,377.84403649410757,377.84403649410757,-0.18111550589242142
2018-02-01,377.63510699082906,377.63510699082906,-0.33213300917094557
2018-02-02,377.1579483248738,377.1579483248738,-0.7666196751262078
2018-02-03,377.07913856189293,377.07913856189293,-0.805805438107086
2018-02-04,376.84345667931296,376.84345667931296,-1.0079593206870072
2018-02-05,376.7821608946729,376.7821608946729,-1.0509671053270608
2018-02-06,376.7310852054783,376.7310852054783,-1.0868027945217023
2018-02-07,376.65365951471324,376.65365951471324,-1.1520364852867715
2018-02-08,376.53630505042094,376.53630505042094,-1.2541509495790706
2018-02-09,376.4851554720735,376.4851554720735,-1.2931085279265062
2018-02-10,376.3244321845707,376.3244321845707,-1.441639815429312
2018-02-11,376.17232249765397,376.17232249765397,-1.5815575023460156
2018-02-12,376.11693711861545,376.11693711861545,-1.6217028813845218
2018-02-13,376.0647689771316,376.0647689771316,-1.661679022868384
2018-02-14,376.0250764679303,376.0250764679303,-1.6952755320696724
2018-02-15,376.13666187946245,376.13666187946245,-1.605026120537559
2018-02-16,376.0452942620646,376.0452942620646,-1.8152657379354196
2018-02-17,375.76097556244184,375.76097556244184,-2.14225643755816
2018-02-18,375.68386115930224,375.68386115930224,-2.1035468406977884
2018-02-19,375.87664788166944,375.87664788166944,-1.9930561183305713
2018-02-20,375.73413713127394,375.73413713127394,-2.159950868726071
2018-02-21,375.538654596918,375.538654596918,-2.254849403082005
2018-02-22,375.5386537535043,375.5386537535043,-2.227418246495688
2018-02-23,375.4552827126282,375.4552827126282,-2.2955492873717844
2018-02-24,375.4050039171391,375.4050039171391,-2.327540082860935
