id,y,x,type
0,4868811.0,557952.0,inlet
1,4868837.109791592,557945.0026789574,junction
2,4868855.167258072,557940.0756311667,junction
3,4868883.0419477215,557932.7392582672,junction
4,4868891.383918103,557930.4692935962,junction
5,4868900.099083895,557928.1289708868,junction
6,4868933.425422478,557919.3793680886,junction
7,4868956.958409452,557913.1133493133,junction
8,4868980.306905633,557906.8087933579,junction
9,4868999.092278913,557901.761996118,junction
10,4869032.808328501,557892.7888323931,junction
11,4869053.095926064,557886.2600747524,junction
12,4869068.157130519,557880.0602023323,junction
13,4869076.8503474835,557875.2922864065,junction
14,4869107.021255987,557866.0566132538,junction
15,4869130.269772712,557859.6368333362,junction
16,4869143.667779459,557855.9472131665,junction
17,4869150.658818462,557853.7579359466,junction
18,4869183.523997671,557844.7703449546,junction
19,4869206.692893567,557838.379821867,junction
20,4869226.662905137,557832.5505424232,junction
21,4869236.3475230355,557830.0854932657,junction
22,4869249.591995541,557826.175399672,junction
23,4869282.844302199,557816.9805085843,junction
24,4869302.5252723,557811.155024258,junction
25,4869319.272682024,557806.734248202,junction
26,4869325.571914174,557804.7192122072,junction
27,4869348.991153783,557798.1216490739,junction
28,4869378.474547051,557789.6980248223,junction
29,4869402.110460003,557782.9642535687,junction
30,4869411.546247477,557780.7014136234,junction
31,4869424.750814545,557776.7902354883,junction
32,4869454.68898742,557768.3415201216,junction
33,4869474.8239959385,557762.8892244737,junction
34,4869505.8230891265,557754.1720674685,junction
35,4869528.06346791,557748.140398402,junction
36,4869551.114546713,557741.3470530988,junction
37,4869578.143198417,557734.5258048329,junction
38,4869594.47143421,557729.7206536971,junction
39,4869606.0,557714.0,outfall
40,4867747.0,558522.0,inlet
41,4867751.992242955,558521.3357813902,junction
42,4867792.423678325,558516.1263271814,junction
43,4867810.659234566,558513.6627200878,junction
44,4867828.366993146,558511.100493306,junction
45,4867853.545192109,558507.2474125226,junction
46,4867864.608544664,558505.6057083071,junction
47,4867883.7838132,558503.547589682,junction
48,4867908.615868441,558500.2231644891,junction
49,4867933.156111319,558496.7876423784,junction
50,4867961.72222526,558491.611208635,junction
51,4867982.019843483,558489.1566337955,junction
52,4868002.188750668,558480.5308372859,junction
53,4868028.484852066,558464.7850328006,junction
54,4868034.2039218135,558452.3808297476,junction
55,4868051.895884164,558429.6642001035,junction
56,4868087.8438654635,558407.4263255436,junction
57,4868098.489563979,558399.7942251384,junction
58,4868125.09032939,558379.480536188,junction
59,4868154.584568961,558359.5479494731,junction
60,4868165.868031742,558352.9640455819,junction
61,4868174.136913417,558349.2351328097,junction
62,4868189.992696738,558314.7611962801,junction
63,4868198.232568875,558304.1370839243,junction
64,4868215.715730022,558300.1382917013,junction
65,4868224.35219783,558298.2743961161,junction
66,4868271.388202042,558296.9182250741,junction
67,4868295.343005793,558296.0556191365,junction
68,4868316.931216249,558291.3576455936,junction
69,4868329.496941576,558284.3779327335,junction
70,4868338.267572,558280.3397604693,junction
71,4868358.9265289055,558267.6582305287,junction
72,4868377.601206936,558263.6798779961,junction
73,4868400.394039581,558251.8307068169,junction
74,4868427.203774611,558238.2344533922,junction
75,4868450.854237562,558226.9164785261,junction
76,4868485.170327159,558215.9919102618,junction
77,4868485.854407798,558206.071314843,junction
78,4868502.370762707,558181.8400578279,junction
79,4868535.042073584,558159.6251182894,junction
80,4868543.597752389,558151.1784948257,junction
