id,x,y,z,type
0,557689.4624107945,4869551.1304512685,0.0,outfall
1,557692.7588996082,4869546.593225731,0.0,junction
2,557695.0704545653,4869544.653601621,0.3423997049346781,junction
3,557696.3878858038,4869539.736885117,0.3423997049346781,junction
4,557700.0302786117,4869536.094493853,0.3423997049346781,junction
5,557692.149764375,4869547.431628069,0.0,junction
6,557713.3392279488,4869547.262029006,0.11908743015550272,junction
7,557717.0750733771,4869550.396775716,0.11908743015550272,junction_outfall
8,557731.9534421125,4869549.0950887175,0.23817486031100543,junction
9,557736.5080447881,4869548.696613104,0.23817486031100543,junction
10,557735.9336294716,4869532.247440834,0.4614871350901808,junction
11,557726.481824804,4869528.807264834,0.4614871350901808,junction
12,557719.0232740348,4869525.329285184,0.3423997049346781,junction
13,557723.8354813051,4869509.589275609,0.6847994098692993,junction
14,557730.1292228376,4869500.600885324,0.6847994098692993,junction
15,557733.78125595,4869479.88919845,0.9081116846484747,junction
16,557752.3293526524,4869474.919253693,1.0271991148039206,junction
17,557762.5401563982,4869457.233631613,1.250511389583096,junction
18,557766.2451175272,4869436.221775366,1.4738236643622145,inlet
