datetime,"557714, 4869606","557689, 4869553",total,error
2018-01-01,873.9359194098506,-0.0,873.9359194098506,-633.8468947901495
2018-01-02,862.350604999272,-0.0,862.350604999272,-624.401878600728
2018-01-03,853.9199683576007,-0.0,853.9199683576007,-628.2916651423993
2018-01-04,844.3188181833539,-0.0,844.3188181833539,-636.9474922166462
2018-01-05,835.3259138486319,-0.0,835.3259138486319,-500.4466808747725
2018-01-06,824.6405609674111,-0.0,824.6405609674111,-417.5740710325888
2018-01-07,815.8760761411831,-0.0,815.8760761411831,-433.89170235881693
2018-01-08,807.3886678574054,-0.0,807.3886678574054,-428.24607134259463
2018-01-09,800.0605786623491,-0.0,800.0605786623491,-435.57416053765087
2018-01-10,792.1811597499036,-0.0,792.1811597499036,-448.4487387500965
2018-01-11,782.0105356785061,-0.0,782.0105356785061,-475.1596222214939
2018-01-12,1931.951716605152,962.0706044277322,2894.022321032884,1657.565095232884
2018-01-13,936.866186725194,-0.0,936.866186725194,-298.76855247480603
2018-01-14,846.8564859837206,-0.0,846.8564859837206,-389.60073981627943
2018-01-15,803.8654782933445,-0.0,803.8654782933445,-430.2141437066555
2018-01-16,776.4105927504424,-0.0,776.4105927504424,-458.4316118495576
2018-01-17,762.6635729793197,-0.0,762.6635729793197,-473.0011182206804
2018-01-18,751.3127043167187,-0.0,751.3127043167187,-485.1744734832812
2018-01-19,927.8309504569334,-0.0,927.8309504569334,-306.2486715430666
2018-01-20,953.5644913860015,-0.0,953.5644913860015,-282.07024781399855
2018-01-21,843.124810840789,-0.0,843.124810840789,-363.9786827592111
2018-01-22,783.5020460058586,-0.0,783.5020460058586,-527.1933546941416
2018-01-23,4792.084022598516,3859.0734705254727,8651.157493123988,7441.646791123989
2018-01-24,2177.796898693021,1211.1015659802651,3388.898464673286,2206.363543673286
2018-01-25,1586.3649415618856,612.016072152197,2198.3810137140827,1038.0370615140826
2018-01-26,1421.2520150716737,444.77543347959,1866.0274485512637,577.8426147512637
