id,x,y,type,z,is_conduit
0,558538.350473112,4867247.079644086,junction,0.0,True
1,558538.350473112,4867297.079644086,junction,0.0,True
2,558538.350473112,4867347.079644086,junction,0.0,True
3,558488.350473112,4867397.079644086,junction,0.0,True
4,558488.350473112,4867447.079644086,junction,0.0,True
5,558488.350473112,4867497.079644086,junction,0.0,True
6,558388.350473112,4867547.079644086,junction,0.0,True
7,558438.350473112,4867547.079644086,junction,0.0,True
8,558488.350473112,4867547.079644086,junction,0.0,True
9,558338.350473112,4867597.079644086,junction,0.0,True
10,558488.350473112,4867597.079644086,junction,0.0,True
11,558338.350473112,4867647.079644086,junction,0.0,True
12,558488.350473112,4867647.079644086,junction,0.0,True
13,558338.350473112,4867697.079644086,junction,0.0,True
14,558488.350473112,4867697.079644086,junction,0.0,True
15,558288.350473112,4867747.079644086,junction,0.0,True
16,558488.350473112,4867747.079644086,junction,0.0,True
17,558288.350473112,4867797.079644086,junction,0.0,True
18,558438.350473112,4867797.079644086,junction,0.0,True
19,558488.350473112,4867797.079644086,junction,0.0,True
20,558238.350473112,4867847.079644086,junction,0.0,True
21,558438.350473112,4867847.079644086,junction,0.0,True
22,558488.350473112,4867847.079644086,junction,0.0,True
23,558238.350473112,4867897.079644086,junction,0.0,True
24,558388.350473112,4867897.079644086,junction,0.0,True
25,558438.350473112,4867897.079644086,junction,0.0,True
26,558488.350473112,4867897.079644086,junction,0.0,True
27,558238.350473112,4867947.079644086,junction,0.0,True
28,558388.350473112,4867947.079644086,junction,0.0,True
29,558438.350473112,4867947.079644086,junction,0.0,True
30,558488.350473112,4867947.079644086,junction,0.0,True
31,558238.350473112,4867997.079644086,junction,0.0,True
32,558338.350473112,4867997.079644086,inlet,0.0,True
33,558438.350473112,4867997.079644086,junction,0.0,True
34,558488.350473112,4867997.079644086,junction,0.0,True
35,558238.350473112,4868047.079644086,junction,0.0,True
36,558338.350473112,4868047.079644086,junction,0.0,True
37,558438.350473112,4868047.079644086,junction,0.0,True
38,558488.350473112,4868047.079644086,junction,0.0,True
39,560188.350473112,4868047.079644086,junction,0.0,True
40,560238.350473112,4868047.079644086,junction,0.0,True
41,560288.350473112,4868047.079644086,junction,0.0,True
42,558238.350473112,4868097.079644086,junction,0.0,True
43,558338.350473112,4868097.079644086,junction,0.0,True
44,558438.350473112,4868097.079644086,junction,0.0,True
45,558488.350473112,4868097.079644086,junction,0.0,True
46,560138.350473112,4868097.079644086,junction,0.0,True
47,558238.350473112,4868147.079644086,junction,0.0,True
48,558338.350473112,4868147.079644086,junction,0.0,True
49,558388.350473112,4868147.079644086,junction,0.0,True
50,558488.350473112,4868147.079644086,junction,0.0,True
51,559988.350473112,4868147.079644086,junction,0.0,True
52,560038.350473112,4868147.079644086,junction,0.0,True
53,560088.350473112,4868147.079644086,junction,0.0,True
54,558238.350473112,4868197.079644086,junction,0.0,True
55,558338.350473112,4868197.079644086,junction,0.0,True
56,558388.350473112,4868197.079644086,junction,0.0,True
57,558488.350473112,4868197.079644086,junction,0.0,True
58,559888.350473112,4868197.079644086,junction,0.0,True
59,559938.350473112,4868197.079644086,junction,0.0,True
60,558238.350473112,4868247.079644086,junction,0.0,True
61,558338.350473112,4868247.079644086,junction,0.0,True
62,558388.350473112,4868247.079644086,junction,0.0,True
63,558488.350473112,4868247.079644086,junction,0.0,True
64,559788.350473112,4868247.079644086,junction,0.0,True
65,559838.350473112,4868247.079644086,junction,0.0,True
66,558238.350473112,4868297.079644086,junction,0.0,True
67,558288.350473112,4868297.079644086,junction,0.0,True
68,558338.350473112,4868297.079644086,junction,0.0,True
69,558388.350473112,4868297.079644086,junction,0.0,True
70,558438.350473112,4868297.079644086,junction,0.0,True
71,558488.350473112,4868297.079644086,junction,0.0,True
72,558538.350473112,4868297.079644086,junction,0.0,True
73,558588.350473112,4868297.079644086,junction,0.0,True
74,558638.350473112,4868297.079644086,junction,0.0,True
75,558688.350473112,4868297.079644086,junction,0.0,True
76,558738.350473112,4868297.079644086,junction,0.0,True
77,558788.350473112,4868297.079644086,junction,0.0,True
78,558838.350473112,4868297.079644086,junction,0.0,True
79,558888.350473112,4868297.079644086,junction,0.0,True
80,558938.350473112,4868297.079644086,junction,0.0,True
81,558988.350473112,4868297.079644086,junction,0.0,True
82,559038.350473112,4868297.079644086,junction,0.0,True
83,559088.350473112,4868297.079644086,junction,0.0,True
84,559138.350473112,4868297.079644086,junction,0.0,True
85,559188.350473112,4868297.079644086,junction,0.0,True
86,559238.350473112,4868297.079644086,junction,0.0,True
87,559638.350473112,4868297.079644086,junction,0.0,True
88,559688.350473112,4868297.079644086,junction,0.0,True
89,559738.350473112,4868297.079644086,junction,0.0,True
90,558238.350473112,4868347.079644086,junction,0.0,True
91,558288.350473112,4868347.079644086,junction,0.0,True
92,558338.350473112,4868347.079644086,junction,0.0,True
93,558388.350473112,4868347.079644086,junction,0.0,True
94,559288.350473112,4868347.079644086,junction,0.0,True
95,559538.350473112,4868347.079644086,junction,0.0,True
96,559588.350473112,4868347.079644086,junction,0.0,True
97,558238.350473112,4868397.079644086,junction,0.0,True
98,558288.350473112,4868397.079644086,junction,0.0,True
99,558338.350473112,4868397.079644086,junction,0.0,True
100,559338.350473112,4868397.079644086,junction,0.0,True
101,559438.350473112,4868397.079644086,junction,0.0,True
102,559488.350473112,4868397.079644086,junction,0.0,True
103,558238.350473112,4868447.079644086,junction,0.0,True
104,558288.350473112,4868447.079644086,junction,0.0,True
105,559288.350473112,4868447.079644086,junction,0.0,True
106,559338.350473112,4868447.079644086,junction,0.0,True
107,559388.350473112,4868447.079644086,junction,0.0,True
108,558238.350473112,4868497.079644086,junction,0.0,True
109,558288.350473112,4868497.079644086,junction,0.0,True
110,559238.350473112,4868497.079644086,junction,0.0,True
111,559488.350473112,4868497.079644086,junction,0.0,True
112,559538.350473112,4868497.079644086,junction,0.0,True
113,558238.350473112,4868547.079644086,junction,0.0,True
114,558288.350473112,4868547.079644086,junction,0.0,True
115,559088.350473112,4868547.079644086,junction,0.0,True
116,559138.350473112,4868547.079644086,junction,0.0,True
